,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
724,플라워샵 판매상품 제작(플로리스트 실무과정),가든브릿지플라워디자인학원,25,797100,10,,,충남,천안시
725,"편집디자인(포토샵,일러스트,인디자인)양성& GTQ그래픽기술자격취득 A",레브아트컴퓨터학원,50,1257600,20,,45,경기,고양시
726,"플로리스트 양성과정(플라워 기본상품,이벤트상품)",미소꽃예술학원,20,637680,16,34,,서울,서초구
727,플로리스트 전문가 양성과정(프리저브드+플로리스트),혜원꽃예술학원,20,797100,15,15.4,,대구,달서구
728,[비지니스]화훼장식전문가양성과정,서울플라워디자인학원,24,765210,15,36.4,,서울,마포구
729,[실기] 화훼장식기능사,서울플라워디자인학원,14,781150,8,36.4,,서울,마포구
730,플라워샵 창업취업과정,그래머시플라워학원,13,828980,20,37.3,34,경기,수원시
731,플로리스트 취업 및 창업 실무과정,문릿꽃꽂이학원,24,956520,10,,,서울,강남구
732,화훼장식기능사 자격증취득과정(이론+실기),혜원꽃예술학원,20,797100,15,15.4,,대구,달서구
733,"편집디자인양성과정(포토샵,일러스트,인디자인)",하이미디어아이티컴퓨터학원,40,1509120,15,,,서울,영등포구
734,출판편집디자인 전문가 양성과정,더모션아카데미학원,64,2012160,20,,26,서울,마포구
735,"화훼장식 기능사 (이론,실기) 취득",이현꽃예술학원,18,573910,10,18.2,,경기,군포시
736,편집디자인(전자출판&e-book)디자이너_혼합훈련,메가스터디컴퓨터아카데미학원,107,4392320,20,,,서울,강남구
737,플라워샵취업창업,안단테꽃예술직업학교,20,1056520,22,35.2,,서울,강남구
738,출판편집디자인 실무자 양성과정,비젼직업전문학교,102,4464480,30,,,대전,중구
739,"광고(시각 및 편집)디자인(인디자인, 포토샵, 일러스트) 전문가",덕천미래컴퓨터학원,96,4194090,20,,29,부산,북구
740,플라워샵 상품제작 양성과정,론다플라워아카데미학원,12,669560,10,,,서울,관악구
741,"플라워샵 취업 과정(절화,분화,가공화)",혜인즈블라썸플로리스트화훼학원,20,956520,18,25.4,,서울,강남구
742,가죽공예 소품&가방 실무자 양성과정,피렌체 가죽공예학원,13,717390,16,,,인천,남동구
743,트랜드플로리스트양성,평택한나래꽃예술학원,20,1108690,15,38.2,,경기,평택시
744,[플립드러닝](출판)출판편집디자인 양성과정,인천구월그린컴퓨터아트학원,107,4527360,20,,,인천,남동구
745,최신 플라워상품제작 과정,예원플라워아카데미학원,12,813040,18,,,인천,계양구
746,"디자인편집과 영상그래픽(일러스트,포토샵,인디자인,프리미어,에펙)",(주)하이미디어컴퓨터학원,78,1886400,20,,30,경기,안양시
747,꽃다발포장과 상품기획_202호,제이플로리스트학원,12,880420,15,28.3,47,서울,서초구
748,화훼장식기능사 자격증 취득(필기/실기),(재)대구직업전문학교,30,1195650,16,53.4,,대구,북구
749,화훼장식 기능사 국가자격증,문릿꽃꽂이학원,24,956520,10,,,서울,강남구
750,전자출판 편집디자인 양성(전자출판기능사 과정평가형) B,인천더조은컴퓨터아트학원,66,3168960,20,,,인천,부평구
751,화훼장식기능사 국가자격증 실기대비반,조경숙플로리스트학원,13,733330,15,,55,충북,청주시
752,"광고출판편집(포토샵, 일러스트, 인디자인)디자인 전문가",인천 그린컴퓨터아카데미,90,4527360,20,82.4,,인천,부평구
753,전자출판 편집디자인 양성(전자출판기능사 과정평가형) A,인천더조은컴퓨터아트학원,66,3168960,20,,,인천,부평구
754,"플로리스트 기초 상품 제작(꽃다발,꽃바구니,꽃꽂이상품)",혜인즈블라썸플로리스트화훼학원,12,669560,18,25.4,,서울,강남구
755,"플라워샵 절화상품 제작 향상과정 (꽃다발, 꽃바구니, 부케)",안단테꽃예술직업학교,12,673910,22,35.2,,서울,강남구
756,화훼장식기능사 자격증취득과정,메이필드호텔스쿨,33,1052170,20,,37,서울,강서구
757,편집디자인(전자출판&e-book)디자이너 양성A(혼합훈련),더조은컴퓨터아카데미,80,4392320,25,,28,서울,서초구
758,원목가구설계제작기술자양성과정,한국목공기술학원,162,7747810,20,,,경북,경산시
759,플라워샵 판매상품제작(플로리스트 실무과정),포엠플로리스트학원,20,813040,15,,,서울,서초구
760,[플립드러닝] 출판편집디자인 양성과정-A,그린컴퓨터아트학원,92,4527360,20,68.8,28,대전,서구
761,출판편집(전자출판&e-book) 디자이너 양성 A,더조은컴퓨터학원,90,4527360,25,60,,서울,구로구
762,웨딩&파티 스타일링 양성과정,론다플라워아카데미학원,10,557970,10,,,서울,관악구
763,화훼장식기능사취득과정,김정희플라워조경학원,30,1195650,20,42.5,,대구,수성구
764,화훼장식 기능사 자격증 취득,란스플로리스트꽃꽂이학원,20,1056520,13,36.9,,서울,송파구
765,광고편집디자인(일러스트&포토샵)_136H,더조은컴퓨터학원,34,855160,20,,,경기,안양시
766,"시각(편집)디자인(일러스트,포토샵)",이젠아카데미컴퓨터학원,32,1006080,25,,,서울,영등포구
767,유러피언 플라워 디자인 과정,림스꽃예술학원,24,573910,20,25,,전북,전주시
768,플로리스트 웨딩플라워 스타일링과정,메이필드호텔스쿨,26,621730,20,,,서울,강서구
769,플로리스트양성과정,서울플라워디자인학원,12,669560,15,36.4,,서울,마포구
770,편집디자인전문가 양성과정,더조은아카데미,83,3647040,25,43.8,,광주,서구
771,"편집디자인(일러스트,포토샵,e-book) 양성과정",그린컴퓨터아카데미,60,1886400,20,,,경기,의정부시
772,플라워샵 판매상품 제작(플로리스트 양성),가이아플라워아트공예학원,20,956520,15,41.5,27,서울,강남구
773,화훼장식기능사 국가자격증 (실기),오면꽃예술학원,23,637680,13,32.9,,서울,마포구
774,"컴퓨터그래픽(포토샵,일러스트,인디자인)",이젠아카데미컴퓨터학원,40,1257600,22,,50,경기,김포시
775,플로리스트 취업&창업 실무 전문가 양성과정,수카꽃예술학원,24,1147820,12,,,부산,동구
776,(가구설계제작)가구설계제작,대한상공회의소인천인력개발원,145,7811580,30,86.4,,인천,남동구
777,화훼장식기능사 자격 취득 (이론+실기),가든브릿지플라워디자인학원,20,956520,10,,26,충남,천안시
778,귀금속가공취업양성,한울귀금속공예전문학원,32,1484470,19,52.5,,서울,종로구
779,꽃다발포장 단기집중반,중앙평생교육학원,10,428550,12,18.4,,대전,중구
780,꽃다발 꽃바구니 전문가 양성,이현꽃예술학원,14,496370,10,18.2,,경기,군포시
781,플로리스트 전문가 양성 심화과정(플로랄 스타일리스트),오면꽃예술학원,20,1400000,12,32.9,,서울,마포구
782,"출판편집디자인양성(포토샵,일러스트,인디자인을 활용한 전자출판)",그린컴퓨터아트학원,99,4527360,20,80.2,28,서울,구로구
783,"편집출판디자인(일러,포토,인디자인,e-book)양성과정 (N.06)",강남 그린컴퓨터아카데미,121,4527360,20,70.4,,서울,강남구
784,"편집(포토샵, 일러스트) 광고출판시각 입문과정 (N1)",강남 그린컴퓨터아카데미,41,754560,20,45.1,,서울,강남구
785,과정평가형 귀금속주얼리가공 산업기사양성,한국수공예문화협회,120,7936110,20,61.2,,서울,서초구
786,귀금속가공 보석디자인양성 기능사취득과정A,한국수공예문화협회,110,6875440,20,61.2,,서울,서초구
787,실내 식물 디자인 향상 과정,박예정x라채움 꽃 예술학원,16,510140,10,,,부산,남구
788,플라워샵 판매상품 제작(플로리스트 양성),가이아플라워아트공예학원,20,956520,15,41.5,,서울,강남구
789,GTQ 그래픽기술자격 (포토샵+일러스트),주식회사분당이탱크,20,503040,15,53.8,60,경기,성남시
790,"[플립드러닝] 출판편집디자인(일러스트,포토샵,인디자인) 양성과정",노원 그린컴퓨터아카데미,80,4527360,20,,,서울,노원구
791,"편집디자인양성과정(포토샵,일러스트,인디자인)",하이미디어아이티컴퓨터학원,40,1509120,15,,,서울,영등포구
792,광고편집디자이너 양성과정,파란직업전문학교,118,4401600,15,60,,전남,순천시
793,주얼리 캐드 기초 양성과정,윤쥬얼리학원,24,859040,9,40.6,39,서울,서초구
794,"전자출판디자인(포토샵,일러스트,인디자인)",(주)한국마이스터,98,4527360,15,66.7,,전북,전주시
795,화훼장식기능사 국가기술자격 취득과정(실기),박예정x라채움 꽃 예술학원,20,637680,10,,,부산,남구
796,디지털퍼블리싱&UIUX디자인 A,부산나래디자인학원,66,4014200,20,100,,부산,중구
797,화훼장식기능사 취득(실기),포엠플로리스트학원,17,813040,15,,,서울,서초구
798,꽃다발 꽃바구니 전문가 양성,이현꽃예술학원,14,496370,10,18.2,,경기,군포시
799,국가기술자격 화훼장식기능사 취득,가이아플라워아트공예학원,19,1160140,15,41.5,27,서울,강남구
800,"플립드러닝(출판)출판편집디자인(포토샵,일러스트,인디자인)(B)",인천 그린컴퓨터아카데미,80,4527360,20,82.4,,인천,부평구
801,화훼장식기능사 취득(실기),론다플라워아카데미학원,13,725360,10,,,서울,관악구
802,"광고출판편집(포토샵, 일러스트, 인디자인)디자인 전문가",인천 그린컴퓨터아카데미,90,4527360,20,82.4,,인천,부평구
803,플라워샵취업창업,안단테꽃예술직업학교,22,1036230,22,35.2,,서울,강남구
804,화훼장식기능사취득양성,평택한나래꽃예술학원,18,1081030,15,38.2,,경기,평택시
805,꽃다발 꽃바구니 전문가 양성,이현꽃예술학원,14,496370,10,18.2,,경기,군포시
806,화훼장식 가공화 플라워 취창업과정(프리저브드 플로리스트 양성),가이아플라워아트공예학원,22,1052170,15,41.5,47,서울,강남구
807,출판편집(전자출판&e-book)디자이너 양성 B,더조은컴퓨터학원,90,4527360,20,60,,서울,구로구
808,3D프린터를 활용한 보석디자인,중앙직업전문학교,159,8117700,25,76.9,31,대구,중구
809,화훼장식기능사 자격증 과정(실기),림스꽃예술학원,10,478260,20,25,,전북,전주시
810,화훼장식기능사 자격취득과정(이론+실기),안정플로리스트종합예술학원,28,1195650,10,52,,전북,전주시
811,"편집출판디자인(일러,포토,인디자인,e-book)양성과정 (N.08)",강남 그린컴퓨터아카데미,121,4527360,20,70.4,,서울,강남구
812,"플로리스트 양성과정(플라워 기본상품,이벤트상품)",미소꽃예술학원,20,637680,16,34,,서울,서초구
813,"편집디자인(포토샵, 일러스트) 광고출판시각 입문과정",강남 그린컴퓨터아카데미,45,817440,20,45.1,,서울,강남구
814,"편집디자인(일러스트레이터,포토샵,e-book)양성과정",그린컴퓨터아트학원,90,2012160,20,71.4,34,전북,전주시
815,가죽공예 가방제작 구직자 양성과정,평생문화센터강동교육원,15,797000,20,38.5,,서울,강동구
816,가죽공예 소품&가방 실무자 양성과정,피렌체 가죽공예학원,13,717390,16,,,인천,남동구
817,플라워샵 실무능력 향상과정,박예정x라채움 꽃 예술학원,22,701440,10,,30,부산,남구
818,"편집디자인(일러스트,포토샵,e-book) 양성과정",그린컴퓨터아카데미,60,1886400,20,,,경기,의정부시
819,플라워샵 경영마스터 심화 과정,꽃싸부플라워디자인전문학원,23,1084050,13,,,충남,천안시
820,플라워샵 취업 및 창업과정,한국평생교육원,22,1052170,15,27.5,,부산,사상구
821,"(출판) 영상을 활용한 편집디자인(포토샵, 일러스트, 인디자인, e-book)",하이미디어컴퓨터학원,77,4212120,22,,,경기,김포시
822,(출판)광고편집디자인,이지디자인컴퓨터학원,70,2640960,20,,23,충북,청주시
823,플로리스트종합실무 양성과정,진플라워아카데미학원,16,765210,12,32.3,,경기,안산시
824,"가죽공예소품,가방제작과정",평생문화직업전문학원,18,936950,11,18.2,,전북,전주시
825,부케와 웨딩 스타일링 과정반,은선꽃예술학원,24,956520,12,46.2,,대전,유성구
826,"플라워샵 절화상품 제작 향상과정 (꽃다발, 꽃바구니, 부케)",안단테꽃예술직업학교,12,673910,22,35.2,,서울,강남구
827,플로리스트 창업 가이드,클로리스꽃예술전문학원,12,1224340,15,,,경북,경주시
828,화훼장식기능사실무 양성과정,진플라워아카데미학원,16,765210,12,32.3,,경기,안산시
829,[플립드러닝](출판)출판편집디자인 양성과정,인천구월그린컴퓨터아트학원,92,4527360,20,,,인천,남동구
830,"편집출판디자인(포토샵,일러스트,인디자인)",더조은컴퓨터아트학원,36,1131840,20,,,경기,고양시
831,유색보석감별.다이아몬드감정,GIK보석·디자인전문직업학교,37,1999870,20,90,,부산,부산진구
832,프리저브드와 드라이플라워 스타일링 제작 과정반,은선꽃예술학원,30,956520,12,46.2,,대전,유성구
833,"출판편집디자인양성(포토샵,일러스트,인디자인을 활용한 전자출판)",그린컴퓨터아트학원,90,4527360,20,80.2,,서울,구로구
834,스크린인쇄,영천제일직업전문학교,110,4837140,20,80,,경북,영천시
835,"[과정평가형]전자출판기능사 (일러스트, 포토샵, 인디자인) B",그린컴퓨터아트학원,81,2673810,20,75,,충북,청주시
836,플라워샵 판매상품 제작(플로리스트 실무과정),가든브릿지플라워디자인학원,20,797100,10,,,충남,천안시
837,광고편집디자인(일러스트&포토샵)_136H,더조은컴퓨터학원,34,855160,20,,,경기,안양시
838,디지털퍼블리싱 & 웹디자인 전문가 양성,세잔IT직업전문학교,107,4392320,30,73.9,,대전,중구
839,화훼장식 상품제작 및 포장,림스꽃예술학원,12,573910,20,25,,전북,전주시
840,플로리스트 실무자 양성과정,안단테꽃예술직업학교,17,797100,22,35.2,,서울,강남구
841,플로리스트양성과정,예정플로랄디자인학원,20,1107960,20,50,,대구,남구
842,화훼장식기능사 플로리스트양성과정,은빛꽃꽂이조경학원,14,981150,15,60,,경기,성남시
843,플로리스트 전문가 과정반,은선꽃예술학원,30,956520,12,46.2,,대전,유성구
844,플라워샵 그린인테리어,안단테꽃예술직업학교,10,528260,22,35.2,,서울,강남구
845,"플로리스트 양성 과정(꽃다발,꽃바구니)",란스플로리스트꽃꽂이학원,12,502600,13,36.9,,서울,송파구
846,"디자인편집과 영상그래픽(일러스트,포토샵,인디자인,프리미어,에펙)",(주)하이미디어컴퓨터학원,60,1886400,20,,,경기,안양시
847,[플립드러닝](출판)출판편집디자인 양성과정,인천구월그린컴퓨터아트학원,92,4527360,20,,,인천,남동구
848,플라워샵취업창업,안단테꽃예술직업학교,22,1036230,22,35.2,,서울,강남구
849,플라워샵 취업 창업 과정,원스플라워디자인학원,15,717390,12,,,경북,포항시
850,플라워샵 실무과정,청플라워디자인학원,16,865210,15,,,대전,서구
851,화훼장식기능사,안단테꽃예술직업학교,22,1136230,22,35.2,,서울,강남구
852,"광고출판편집디자인(포트폴리오,포토샵,일러스트,인디자인,e-book)",(주)허브컴퓨터회계아트학원,72,3169150,20,,,서울,동대문구
853,"전자출판편집디자인(포토샵, 일러스트, 인디자인, E-BOOK) A",하이미디어아카데미인재개발원,90,4527360,22,64.4,,서울,종로구
854,"플라워샵 취업,창업 과정",란스플로리스트꽃꽂이학원,20,1056520,13,36.9,,서울,송파구
855,"(과정평가형) 전자출판기능사(일러,포토,인디자인,편집디자인) (B)",그린컴퓨터아카데미 수원,73,3829160,20,,,경기,수원시
856,[과정평가형] 귀금속가공산업기사 자격취득과정(B),서면미리벌직업전문학교,135,7936110,25,60,,부산,부산진구
857,"출판편집디자인(포토샵,일러스트,인디자인) 광고출판시각 실무취업과정",그린컴퓨터아트학원,94,4527360,20,68.2,,서울,종로구
858,화훼장식기능사양성과정,예정플로랄디자인학원,20,1107960,20,50,,대구,남구
859,화훼장식 실무집중과정,청플라워디자인학원,16,865210,15,,,대전,서구
860,"출판편집디자인(일러스트,포토샵,인디자인)(C)",이젠아카데미평생교육원,111,4401600,20,84.8,24,서울,서초구
861,장신구 창업 전문가 양성과정,윤쥬얼리학원,59,2158240,8,,,서울,서초구
862,광고편집디자인(일러스트&포토샵)_136H,더조은컴퓨터학원,34,855160,20,,,경기,안양시
863,"전자출판편집디자인 양성과정(포토샵,일러스트,인디자인,E-BOOK)-B",그린컴퓨터아카데미 신촌,90,4527360,23,,,서울,마포구
864,"편집디자인(포토샵,일러스트,인디자인)양성& GTQ그래픽기술자격취득 A",레브아트컴퓨터학원,50,1257600,20,,,경기,고양시
865,"[출판]뉴미디어 광고편집디자인(웹,모바일,SNS,출판물)",이젠컴퓨터학원,88,4401600,20,,,경기,구리시
866,화훼장식기능사 취득(실기),포엠플로리스트학원,17,813040,15,,,서울,서초구
867,화훼장식기능사 (필기+실기) 취득과정,디자인휴먼학원,30,956520,18,,,광주,서구
868,광고편집디자인(일러스트&포토샵)_136H,더조은컴퓨터학원,34,855160,20,,,경기,안양시
869,가죽공예 가방제작 전문가반Ⅰ,골든핸즈학원,26,1543470,10,,,인천,미추홀구
870,화훼장식기능사 취득과정,한국평생교육원,20,1099990,15,,,부산,사상구
871,플로리스트 구직양성 과정,쇼위플라워디자인직업전문학교,42,2008690,12,,,충남,천안시
872,화훼장식기능사 취득과정,한국평생교육원,20,1099990,15,,,부산,사상구
873,"편집디자인(포토샵,일러스트,인디자인)양성& GTQ그래픽기술자격취득 A",레브아트컴퓨터학원,50,1257600,20,,,경기,고양시
