,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
444,스마트한 세상 ! 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
445,"앱(App)의 새로운 바람, 타이젠(Tizen) 프로그래밍",사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
446,[ NCS ]JS 프레임워크를 활용한 반응형 웹 UI 개발자 양성과정,인천일보아카데미,119,6232240,30,68.4,23,,
447,경영빅데이터분석사 2급 자격 취득하기,사단법인 한국에듀테크산업협회,28,71280,500,,29,서울,강남구
448,SW(코딩) 교강사 양성과정,(사)한국디지털컨버전스협회,56,222750,500,30,47,서울,영등포구
449,스마트한 세상! IoT & 유비쿼터스 IT,사단법인 한국에듀테크산업협회,28,92070,500,,,서울,강남구
450,스크래치로 배우는 COS 2급(코딩활용능력평가),사단법인 한국에듀테크산업협회,28,62370,500,27.8,,서울,강남구
451,COS PRO 2급 파이썬(전문코딩능력평가),사단법인 한국에듀테크산업협회,28,86130,500,27.8,26,서울,강남구
452,머신러닝 활용 JAVA 웹 응용 SW 엔지니어 양성과정,넥스트아이티교육센터학원,120,6324480,25,95.5,26,대전,중구
453,[렛유인] 취업의 핵심 - 4차 산업 혁명,한국이러닝협회,56,376690,500,,46,서울,구로구
454,미래의 예측! 빅데이터와 사물인터넷(IoT),사단법인 한국에듀테크산업협회,28,68310,500,27.8,65,서울,강남구
455,"미래를 여는 힘, IoT & Windows10",사단법인 한국에듀테크산업협회,28,62370,500,,,서울,강남구
456,웹기반응용SW개발자양성,(주)미래능력개발교육원,126,5810610,30,90.1,25,서울,성동구
457,UI/UX 모바일 웹디자인 양성과정,춘천직업전문학교,100,4611600,20,70.8,33,강원,춘천시
458,Cisco초급엔지니어양성(CCNA자격대비),(주)대신능력개발평생교육원,20,490400,20,,24,서울,강동구
459,프런트엔드(Vue.JS/React.JS) 반응형 웹앱개발,한국IT교육원,120,6258600,16,53.3,26,대구,동구
460,자바기반 안드로이드 앱 개발_A,더조은아이티아카데미학원,113,5929200,20,58.5,26,서울,서대문구
461,디지털컨버전스 기반 자바(JAVA)응용SW개발자 양성과정,비트교육센터별관학원,112,5902840,30,73.8,,서울,서초구
