,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
552,[원패스] 전기 기사/산업기사 실기,사단법인 한국에듀테크산업협회,28,90340,500,60,,서울,강남구
553,"[렛유인] 반도체 직무별 취업완성 - 공정, 설비 종합과정",한국이러닝협회,56,511710,500,52.9,23,서울,구로구
554,전기기능사 실기 취득 과정,주식회사대양전기직업전문학교,12,628510,20,65,45,서울,도봉구
555,전기(산업)기사 취득(실기) 과정,수도직업전문학교,20,785640,20,45,,서울,영등포구
556,PCB 설계 전문가,수원인재기술학원,18,972600,10,,30,경기,화성시
557,전기기능사취득(실기),베스트전기학원,20,654700,20,42.5,32,부산,부산진구
558,전기기능사와 내선공사 취업자 양성과정,CM세무전기직업전문학교,105,5499480,30,81.8,33,충남,천안시
559,전기기능사 취득(필기) 과정,수도직업전문학교,30,785640,20,45,,서울,영등포구
560,전기내선공사(전기기능사&승강기기능사 취득)양성과정,국제직업전문학교,122,5368540,30,61.7,37,광주,동구
561,내선공사 실무 및 전기기능사 취득,세영직업전문학교,89,2618800,20,73.1,43,서울,영등포구
562,전기기능사 필기,베스트전기학원,30,589230,30,42.5,34,부산,부산진구
563,승강기기능사 자격취득과정 (필기과정),유캠퍼스김기남전기정보통신학원,24,471380,20,55.7,37,서울,영등포구
564,전기기능사 실기,다산전기학원,20,654700,22,,32,대구,달서구
565,전기기능사 및 신재생(태양광) 기능사 취득 과정,수도직업전문학교,67,1702060,20,59.1,38,서울,영등포구
566,전기스마트내선공사(전기기능사)양성반A,제일전기직업전문학교,95,4713840,30,68.1,44,경기,수원시
567,소프트웨어(PLC)기반의 자동제어설계 양성,(재)부산인재개발원 부산직업전문학교,118,4496500,30,74.2,30,부산,수영구
568,전기(산업)기사 취득 과정,울산대산전기학원,85,2095040,20,,28,울산,남구
569,전기기능사(이론+실기),(주)코쎈직업능력개발원 듀얼직업전문학교,43,1990280,18,,34,서울,노원구
570,전기내선공사실무자양성(전기기능사취득)C,중랑직업전문학교,124,5630420,30,75.4,33,서울,중랑구
571,전기기능사자격증 필기특강반,제일전기직업전문학교,19,471380,48,79.4,41,경기,수원시
572,전기내선공사실무,대한상공회의소부산인력개발원,92,4582900,30,,33,부산,남구
573,전기내선제어 및 전기기능사취득A,수원직업전문학교(구.경기남부직업전문학교),125,5695890,30,68.1,33,경기,수원시
