,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
791,간호조무사자격취득과정,메디칼간호학원,222,2615920,30,,33,충북,청주시
792,요양보호사 자격 취득과정,BHS좋은요양보호사교육원,33,630000,40,38.9,58,부산,부산진구
793,간호조무사자격증취득과정,(주)중앙아카데미-해운대장산간호학원,204,2918400,34,74.3,40,부산,해운대구
794,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,32,47.6,54,경기,안산시
795,간호조무사 자격 취득과정,세계로간호학원,213,3360720,41,64.7,32,울산,동구
796,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,30,570000,40,47.3,57,인천,계양구
797,간호조무사 자격 취득과정,연세간호학원,222,2640240,40,72,41,경기,용인시
798,요양보호사 자격 취득과정(주간),수경기요양보호사교육원,30,490080,37,,53,경기,수원시
799,간호조무사 자격 취득과정,봉동간호학원,222,3000480,26,41.7,36,전북,완주군
800,간호조무사자격증 취득과정A,수원휴앤아이간호학원,221,3496000,42,,38,경기,수원시
801,간호조무사 자격 취득과정,주엽간호학원,216,3299920,30,,41,경기,고양시
802,간호조무사국가자격취득과정,부평유설희간호학원,218,2888000,37,77.1,30,인천,부평구
803,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,32,600000,40,62.2,52,인천,부평구
