,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
773,자동차엔진정비사 양성과정,재단법인 이찬 경북직업전문학교,73,2382400,30,97.5,32,경북,포항시
774,공조냉동 및 에너지관리 자격취득과정(B),영남기술직업전문학교,114,5932330,20,60,37,대구,달서구
775,기계설계(오토캐드 & 인벤터),우리전산학원,25,598000,10,,41,경남,창원시
776,CAD실무과정(2D+3D),동양직업전문학교,18,717600,20,68,32,충남,천안시
777,[과정평가형]자동차정비기능사과정B,부천직업전문학교,105,4689750,30,62.8,31,경기,부천시
778,자동차전기전자장치정비 구직자 양성과정,대덕자동차직업전문학교,164,6551600,30,78.4,26,대전,동구
779,"3D프린터활용 제품디자인(캐드, 인벤트, 포토샵, 일러스트)",덕천미래컴퓨터학원,72,2990000,20,,29,부산,북구
780,"기계설계(CAD, 인벤터)",영진직업전문학교,36,1435200,20,,35,경남,김해시
781,"기계설계(2D,3D)제품모델링 및 CAD/CAM/CNC선반 가공",울산기술직업전문학교,127,5292300,24,,31,울산,남구
782,(제품디자인)3D프린터를 활용한 제품모델링 인재양성,한독직업전문학교,83,3468400,20,75.8,,경남,창원시
783,가스기능사 (필기) 자격대비과정,여수노진식취업멘토학원,21,624450,35,,23,전남,여수시
784,밀링과 CNC공작기계 가공,(재)김해직업훈련원,115,4877600,20,82.4,40,경남,김해시
785,[탑강] 전산응용기계제도기능사 필기,한국이러닝협회,28,151530,500,58.3,,서울,구로구
786,복잡한 설계는 No! 쉽게 배우는 AutoCAD 2016,사단법인 한국에듀테크산업협회,28,62370,500,,32,서울,강남구
787,[탑강] 공유압기능사 필기,한국이러닝협회,28,203040,500,,,서울,구로구
788,에어컨설치실무(설치 및 수리),장인냉동에너지배관학원,15,900000,15,,49,충남,천안시
789,냉난방설비(공조냉동+에너지관리+가스)자격취득 및 배관실무,한성냉동용접학원,100,5203800,20,,40,서울,영등포구
790,"ERP공정관리시스템(공정관리, 회계)",CM세무전기직업전문학교,110,5351280,30,86.7,24,충남,천안시
791,열냉동설비 관리자 양성,명성산업설비기술학원,131,5843120,20,85,41,전북,전주시
792,자동차썬팅,CSA(씨에스에이)자동차인테리어학원,20,1090400,10,52.2,30,광주,북구
793,"(기계요소설계)기계설계 (캐드,인벤터) 양성과정",그린컴퓨터아카데미 부산,60,1435200,20,53.3,26,부산,부산진구
794,기계설계 (오토캐드 2D/3D) CAT 2급 자격증 취득,뉴하나컴퓨터학원,40,956800,10,,24,전남,여수시
795,"AutoCAD(2D, 3D) 실무 및 자격증 취득",미래컴퓨터학원,45,1076400,10,55.3,34,부산,사상구
796,왕기초캐드부터 캐드2급자격반,유일직업교육학원,33,598000,20,,,경남,창원시
797,NCS실무캐드(2D/3D+전산응용기계제도기능사실기),부천우리직업전문학교,48,1435200,20,60,26,경기,부천시
