,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
188,특수용접기능사(자격증반),월드용접전문기술학원,60,1740000,14,59,31,서울,영등포구
189,특수용접/피복아크용접-비드쌓기,월드용접전문기술학원,15,870000,12,,49,충남,천안시
190,특수용접 심화과정,월드용접전문기술학원,15,870000,14,59,40,서울,영등포구
191,파이프용접(TIG알곤+CO2)실무 양성,부천특수용접학원,73,3697500,20,,37,경기,부천시
192,TIG용접,대한특수용접학원,30,1740000,20,,40,경남,김해시
193,특수용접 신규 구직자 양성과정,부산광역시건설기술교육원,100,5075000,30,,40,부산,북구
194,특수용접/피복아크용접-맞대기용접,월드용접전문기술학원,30,870000,12,,47,충남,천안시
195,(특수용접)특수용접 A,(재)이찬 경남직업전문학교,100,5075000,21,87.2,40,경남,창원시
196,[기업맞춤] 산업설비 제작을 위한 특수용접 & 파이프용접,(재)한국직업능력교육원(구.열린직업전문학교),109,7917000,25,80.4,33,경기,시흥시
197,(특수용접)특수용접 실무용접사양성2,양산기술직업전문학교,95,5510000,20,55.2,44,경남,양산시
198,특수용접 양성과정(TIG+CO2용접),울산용접직업전문학교,88,5075000,20,69.3,31,울산,중구
199,특수용접(TIG+CO2),평택용접학원,100,3625000,10,,34,경기,평택시
200,TIG용접 실업자 기초과정,울산현대특수용접학원,80,4640000,22,75.9,36,울산,동구
201,특수용접 신규구직자 양성과정(TIG+CO2용접),아성직업전문학교,95,5510000,20,,40,경남,김해시
202,특수용접기능사 자격증 취득(이론+실기),현대용접기술학원,45,2483750,10,,41,경남,진주시
203,파이프용접사 인력양성과정(A),한국산업직업전문학교(구.한국용접직업전문학교),79,4400550,25,83.6,41,부산,사상구
204,파이프용접 실무과정(TIG+ARC),울산용접직업전문학교,75,4350000,20,69.3,39,울산,중구
205,(2020년 과정평가형 자격)특수용접기능사 자격취득과정,서울현대직업전문학교 디지털구로캠퍼스,75,4567200,25,,33,서울,구로구
206,수전사 아트페인팅과정,본커스텀직업전문학원,32,1824220,5,63.6,35,부산,사상구
207,티그파이프용접 구직자,군산용접산업설비학원,30,1740000,10,,43,전북,군산시
208,특수용접(이론+실무) 양성과정,한솔직업전문학교,42,1218000,15,,39,대구,동구
209,특수용접기능사자격증 취득,세종직업전문학교,40,870000,15,,,전남,순천시
210,특수용접 신규 구직자 양성과정,한국용접배관기술학원,127,5510000,20,68.2,38,전북,전주시
211,파이프용접 구직자과정,마스터직업전문학교,81,4698000,20,78.6,41,충남,서산시
212,과정평가형 용접기사 취득과정(B),부산용접&전기직업학교,127,8094620,20,70.4,36,부산,부산진구
213,"(특수용접)가스텅스텐아크(TIG)용접,CO2용접,전기(아크)용접 실무(A)",영남기술직업전문학교,108,5481000,20,,48,대구,달서구
214,"특수용접기능사실기(CO2,알곤)",한성냉동용접학원,34,1106000,14,52.8,46,서울,영등포구
215,(특수용접) 특수용접 및 아크용접 양성과정,(재)한국공업직업전문학교,118,5133000,20,83.8,40,,
216,TIG용접 및 CO2용접 양성,광주직업전문학교,60,3045000,20,,45,광주,서구
217,피복아크용접 양성과정,월드용접전문기술학원,50,1660600,16,49,51,대전,동구
218,특수용접,동아기술직업전문학교,117,5075000,24,91.7,44,전북,익산시
219,[과정평가형] 용접기사 취득과정-B,탑마이스터용접학원,132,7895250,20,,30,경북,구미시
220,특수용접 실무,프로웰드용접학원,50,1450000,10,45.5,44,경남,창원시
221,특수용접기능사_과정평가형 B,(재)대구직업전문학교,69,4186600,20,61.8,,대구,북구
