,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
252,"온라인 오픈마켓 판매와 운영(스마트스토어, 옥션, 지마켓)",뉴컴퓨터학원,69,952750,10,50,48,대전,서구
253,[원패스] 주택관리사 1차 민법,사단법인 한국에듀테크산업협회,28,235870,500,,,서울,강남구
254,[원패스] 주택관리사 2차 관계법규,사단법인 한국에듀테크산업협회,28,158650,500,,,서울,강남구
255,주택관리사_민법,한국이러닝협회,40,121770,500,,49,서울,구로구
256,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,52,서울,구로구
257,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,,서울,강남구
258,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,209140,500,,53,서울,강남구
259,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,50,서울,구로구
260,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
261,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,53,서울,구로구
262,웹디자인&쇼핑몰 제작,부산나래디자인학원,45,1242720,10,70.2,34,부산,중구
263,쇼핑몰 창업과 마케팅 (포토샵 / 카페24 / 블로그 / 상품촬영),수성컴퓨터학원,49,1380800,15,,41,대구,수성구
264,[원패스] 주택관리사 1차 민법,사단법인 한국에듀테크산업협회,28,235870,500,,,서울,강남구
265,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,54,서울,구로구
266,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,45,서울,강남구
267,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,36,서울,강남구
268,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,47,서울,구로구
269,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,59,서울,구로구
270,[원패스] 주택관리사 2차 관계법규,사단법인 한국에듀테크산업협회,28,158650,500,,,서울,강남구
271,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
272,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
273,쇼핑몰구축운영(오픈마켓/스토어팜/마케팅),윤성회계캐드컴퓨터학원,40,1380800,15,26.3,37,대구,북구
274,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
275,[원패스] 주택관리사 1차 민법,사단법인 한국에듀테크산업협회,28,235870,500,,48,서울,강남구
276,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,,서울,강남구
277,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,28,서울,구로구
278,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,,서울,구로구
279,[원패스] 주택관리사 2차 관계법규,사단법인 한국에듀테크산업협회,28,158650,500,,58,서울,강남구
280,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,49,서울,구로구
281,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,53,서울,강남구
282,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
283,쇼핑몰(카페24+오픈마켓+스마트스토어) 관리자양성,고양여성인력개발센터,33,911320,20,60,45,경기,고양시
284,전자상거래 디지털마케팅 및 PR 실무자 양성과정,도와세움 평생교육센터,36,2000000,38,,25,서울,중구
285,전자상거래 오픈마켓 쇼핑몰 홈페이지 구축,열린컴퓨터학원,40,1380800,10,43.3,35,대전,대덕구
286,쇼핑몰 디자인 및 마케팅,노원여성인력개발센터,30,828480,18,,36,서울,노원구
287,쇼핑몰 창업과 마케팅 (포토샵 / 카페24 / 블로그 / 상품촬영),수성컴퓨터학원,49,1380800,15,,38,대구,수성구
288,"해외전자상거래전문가양성과정(아마존,이베이,카페24)",비전컴퓨터학원,31,1284140,15,,37,광주,광산구
289,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,49,서울,강남구
290,[원패스] 주택관리사 2차 관계법규,사단법인 한국에듀테크산업협회,28,158650,500,,,서울,강남구
291,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,49,서울,구로구
292,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,46,서울,강남구
293,[원패스] 주택관리사 1차 민법,사단법인 한국에듀테크산업협회,28,235870,500,,,서울,강남구
294,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
295,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
296,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,52,서울,구로구
297,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,60,서울,구로구
298,전자행정서비스 전문인력양성,부산경상대학교산학협력단,58,2478000,20,,21,부산,연제구
299,"쇼핑몰구축운영(디자인,오픈마켓,스마트스토어)",더조은컴퓨터아트학원,40,1380800,20,,35,경기,고양시
300,쇼핑몰(오픈마켓/스마트스토어/스토어팜/B2B)판매자 양성,영등포평생교육원,50,1380800,20,42.4,41,서울,영등포구
301,"쇼핑몰(오픈마켓,스마트스토어) 판매자 양성과정",서울IT직업전문학교,40,1380800,20,43.9,42,서울,마포구
302,쇼핑몰 구축 및 디자인(카페24+스마트스토어+오픈마켓),인컴트랜드평생교육원,40,828480,20,,36,인천,부평구
303,"온라인 오픈마켓 판매와 운영(스마트스토어, 옥션, 지마켓)",뉴컴퓨터학원,28,952750,10,50,42,대전,서구
304,쇼핑몰 판매자 양성(오픈마켓/스마트스토어/B2B/마케팅),영등포평생교육원,50,1380800,20,42.4,39,서울,영등포구
305,웹디자인&쇼핑몰 제작,부산나래디자인학원,45,1242720,10,70.2,44,부산,중구
306,전자상거래 디지털마케팅 및 PR 실무자 양성과정,도와세움 평생교육센터,36,2000000,38,,26,서울,중구
307,[원패스] 주택관리사 2차 관계법규,사단법인 한국에듀테크산업협회,28,158650,500,,,서울,강남구
308,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
309,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,61,서울,구로구
310,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,47,서울,구로구
311,[원패스] 주택관리사 1차 민법,사단법인 한국에듀테크산업협회,28,235870,500,,45,서울,강남구
312,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,46,서울,구로구
313,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,46,서울,강남구
314,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
315,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,28,서울,강남구
316,쇼핑몰 창업과 마케팅 (포토샵 / 카페24 / 블로그 / 상품촬영),수성컴퓨터학원,49,1380800,15,,37,대구,수성구
317,Ai기반 기술영업 융합인재 전문가 양성과정 A,한국품질재단 평생교육시설,63,5139532,25,,,서울,금천구
318,포토샵/일러스트 활용 오픈마켓/쇼핑몰 상세페이지 마케팅(온라인 마케팅1),와이리더스 컴퓨터학원,40,1380800,12,50,38,서울,광진구
319,"쇼핑몰(오픈마켓,스마트스토어) 판매자 양성과정",서울IT직업전문학교,40,1380800,20,43.9,40,서울,마포구
320,해외쇼핑몰(아마존/이베이)입점 실무,성동여성인력개발센터,15,414240,15,,40,서울,성동구
321,Ai기반 기술영업 융합인재 전문가 양성과정 B,한국품질재단 평생교육시설,63,5138532,25,,,서울,금천구
322,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,,서울,강남구
323,주택관리사_회계원리,한국이러닝협회,56,240570,500,,,서울,구로구
324,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
325,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,60,서울,구로구
326,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,,서울,구로구
327,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,,서울,구로구
328,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,,서울,강남구
329,[원패스] 주택관리사 1차 회계원리,사단법인 한국에듀테크산업협회,28,227960,500,,,서울,강남구
330,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
331,쇼핑몰(오픈마켓/스마트스토어/스토어팜/B2B)판매자 양성,영등포평생교육원,50,1380800,20,42.4,48,서울,영등포구
332,쇼핑몰 구축 및 디자인(카페24+스마트스토어+SNS마케팅),인컴트랜드평생교육원,67,1380800,20,,,인천,부평구
333,쇼핑몰 상품사진 촬영 및 상세페이지(이미지) 리터칭 과정,서울IT직업전문학교,10,345200,20,43.9,38,서울,마포구
334,쇼핑몰구축운영(오픈마켓/스토어팜/마케팅),윤성회계캐드컴퓨터학원,40,1380800,15,26.3,,대구,북구
335,쇼핑몰(카페24+오픈마켓+스마트스토어) 관리자양성,고양여성인력개발센터,33,911320,20,60,,경기,고양시
336,웹디자인&쇼핑몰 제작,부산나래디자인학원,45,1242720,10,70.2,37,부산,중구
337,"쇼핑몰 운영,구축",부산나래디자인학원,28,966560,10,70.2,,부산,중구
338,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,,서울,구로구
339,[원패스] 주택관리사 1차 회계원리,사단법인 한국에듀테크산업협회,28,227960,500,,,서울,강남구
340,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
341,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
342,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,,서울,구로구
343,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,,서울,강남구
344,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,,서울,강남구
345,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,,서울,구로구
346,해외쇼핑몰(아마존/이베이)입점 실무,성동여성인력개발센터,15,414240,15,,,서울,성동구
347,쇼핑몰 창업과 마케팅 (포토샵 / 카페24 / 블로그 / 상품촬영),수성컴퓨터학원,49,1380800,15,,,대구,수성구
348,"글로벌셀러(이베이, 아마존) 양성 과정",서울IT직업전문학교,12,414240,20,43.9,39,서울,마포구
349,전자상거래 오픈마켓 쇼핑몰 홈페이지 구축,열린컴퓨터학원,40,1380800,10,43.3,,대전,대덕구
350,"온라인 오픈마켓 판매와 운영(스마트스토어, 옥션, 지마켓)",뉴컴퓨터학원,28,952750,10,50,,대전,서구
351,전자상거래 디지털 퍼포먼스 마케팅 실무자 양성과정,도와세움 평생교육센터,25,1400000,38,,,서울,중구
352,"쇼핑몰구축운영(디자인,오픈마켓,스마트스토어)",더조은컴퓨터아트학원,50,1380800,20,,,경기,고양시
353,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,,서울,강남구
354,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,,서울,구로구
355,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,,서울,구로구
356,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
357,[원패스] 주택관리사 1차 회계원리,사단법인 한국에듀테크산업협회,28,227960,500,,,서울,강남구
358,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
359,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,,서울,구로구
360,[원패스] 주택관리사 1차 기초,사단법인 한국에듀테크산업협회,28,128890,500,,,서울,강남구
361,쇼핑몰 디자인 및 마케팅,노원여성인력개발센터,30,828480,18,,,서울,노원구
362,카페24로 온라인 쇼핑몰 구축과 운영,뉴컴퓨터학원,46,952750,10,50,,대전,서구
363,전자상거래 데이터마케팅 실무자 양성과정,도와세움 평생교육센터,25,1400000,38,,,서울,중구
364,[원패스] 주택관리사 1차 회계원리,사단법인 한국에듀테크산업협회,28,227960,500,,,서울,강남구
365,주택관리사_공동주택관리실무,한국이러닝협회,30,92070,500,,,서울,구로구
366,주택관리사_주택관리관계법규,한국이러닝협회,40,121770,500,,,서울,구로구
367,주택관리사_공동주택시설개론,한국이러닝협회,47,142560,500,,,서울,구로구
368,주택관리사 자격대비반(회계원리),한국이러닝협회,28,183470,500,,,서울,구로구
369,[원패스] 주택관리사 1차 시설개론,사단법인 한국에듀테크산업협회,28,204200,500,,,서울,강남구
370,주택관리사 자격대비반(민법),한국이러닝협회,50,183470,500,,,서울,구로구
371,"쇼핑몰(오픈마켓,스마트스토어) 셀러 양성과정",서울IT직업전문학교,40,1380800,20,43.9,,서울,마포구
372,쇼핑몰(오픈마켓/스마트스토어/스토어팜/B2B)판매자 양성,영등포평생교육원,50,1380800,20,42.4,,서울,영등포구
373,쇼핑몰 판매자 양성(오픈마켓/스마트스토어/B2B/마케팅),영등포평생교육원,50,1380800,20,,,서울,영등포구
