,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
88,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,,서울,구로구
89,전문로프접근기술 Level 1 자격과정,한국산업로프협회,10,942320,10,,34,전북,정읍시
90,산업안전기사(산업기사)실기,한국안전기술학원,20,469860,20,53.3,27,울산,남구
91,환경안전보건 전문인력 양성과정,한국환경산업기술원,52,3193050,41,81.6,25,서울,은평구
92,환경위해관리 전문인력 양성과정,한국환경산업기술원,52,3193050,38,81.6,25,서울,은평구
93,자원순환 전문인력 양성과정,한국환경산업기술원,52,3076150,30,33.3,24,서울,은평구
94,신재생(태양광) 및 전기기능사 취득과정,인천대산전기직업학교,104,5069190,20,93.8,34,인천,부평구
95,태양광발전 및 전기 기능사 취득 800,종로전기학원,113,5736000,24,69.7,42,서울,중구
96,산업안전기사,한국안전기술원 평생교육원,40,939720,50,,54,울산,중구
97,산업안전기사 실기 자격증 취득과정A,지행재직업전문학교,20,371040,20,62.2,36,울산,남구
98,태양광발전설비 실무과정,대한직업전문학교,141,7055280,20,,46,대구,달서구
99,광물자원개발생산 전문인력양성,한국광물자원공사(마이닝센터),64,5204570,20,67.4,38,전북,익산시
100,스마트 태양광발전 및 전기실무(A),미래직업전문학교,132,7528500,24,77.5,43,부산,동구
101,[탑강] 침투비파괴검사기능사 필기,한국이러닝협회,28,144770,500,,65,서울,구로구
102,[주경야독] 취업으로 통하는 수질환경기사(필기),한국이러닝협회,56,175230,500,,25,서울,구로구
103,[탑강] 초음파비파괴검사기사 필기,한국이러닝협회,28,245040,500,,22,서울,구로구
104,[주경야독] 취업으로 통하는 환경기능사(필기),한국이러닝협회,28,115830,500,,29,서울,구로구
105,산업안전 실기,동부직업전문학교,20,463800,16,64.3,45,전남,순천시
106,산업안전기사 필기 자격증 취득과정A,지행재직업전문학교,34,618400,20,62.2,42,울산,남구
