,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
91,"포토샵&일러스트(기초부터실무)및 GTQ 취득과정(포토샵1급,일러스트1급)",신영진컴퓨터학원,54,899040,10,49,28,서울,구로구
92,디지털 UI/UX 웹&앱디자인 양성과정,(주)미래인재개발원,103,4045680,24,23.1,30,대구,중구
93,멀티미디어광고홍보콘텐츠제작A,방송정보국제교육원,108,5296350,25,70.9,25,서울,영등포구
94,영상미디어콘텐츠제작,방송정보국제교육원,112,5483280,25,70.9,25,서울,영등포구
95,게임그래픽디자이너양성(3D그래픽),부산예일직업전문학교,95,4735560,30,43.7,25,부산,부산진구
96,디지털디자인 구직자 양성,광컴직업전문학교,101,3933300,20,,25,광주,북구
97,디자인편집과영상그래픽편집,배움회계캐드컴퓨터학원,50,1123800,10,43.6,25,대구,북구
98,인포그래픽(일러스트&포토샵),부산더조은직업전문학교,30,842850,20,43.8,,부산,부산진구
99,모바일 앱 & 웹디자인(웹퍼블리셔),이젠컴퓨터학원,88,3933300,20,61.5,24,경기,고양시
100,"사진기능사자격증 취득 및 인물,제품사진촬영 및 리터칭과정",서울사진미디어컴퓨터학원,75,2003700,14,43.4,26,서울,강남구
101,디지털웹디자인 및 웹퍼블리셔 양성,더조은컴퓨터아트학원,96,3933300,25,74.6,23,경기,수원시
102,그래픽스 운용기능사 실기[포토샵/일러스트/인디자인],신세계회계컴퓨터전문학원,30,747720,10,,30,울산,중구
103,반응형 웹디자인(UI/UX)&퍼블리셔,이지디자인컴퓨터학원,84,2809500,20,70.8,28,충북,청주시
104,영상을 활용한 UI/UX 웹디자인&웹퍼블리셔,하이미디어아카데미,95,4270440,20,95.2,24,서울,서초구
105,스마트기기 UXUI 웹디자인&웹퍼블리셔 양성과정A,그린컴퓨터아트학원,104,4270440,20,77.3,25,전북,전주시
106,스마트웹 디지털디자인,중앙직업전문학교,125,4270440,22,69.1,29,대구,중구
107,"그래픽스운용기능사(일러스트,포토샵,인디자인)",센텀직업전문학교,25,561900,20,,29,부산,해운대구
108,"3D마야(MAYA애니메이션, 영상CG, VFX)취업과정",강남 그린컴퓨터아카데미,88,4361700,20,41.4,23,서울,강남구
109,인터렉티브 웹디자인(스마트기기 UIUX 디자인),이젠컴퓨터아트학원,88,3933300,20,73.8,25,경기,의정부시
110,3D공간디자인,중앙직업전문학교,126,4551390,22,69.1,30,대구,중구
111,멀티미디어콘텐츠제작(스마트웹&앱디자인),라인컴퓨터아트학원,113,5296350,30,65.4,23,경기,안산시
112,스마트문화웹콘텐츠(웹퍼블리셔&앱디자인)양성과정,그린컴퓨터아카데미,111,4984800,20,69,26,경기,의정부시
113,웹디자인&쇼핑몰디자인양성,윤성회계캐드컴퓨터학원,120,3371400,20,,33,대구,북구
114,"영상편집&모션그래픽제작(프리미어,에펙)",더조은컴퓨터아트학원,38,1067610,20,,28,경남,김해시
115,온라인게임 운영 및 프로그래밍 제작자 양성과정,아텐츠게임아카데미,143,5346190,30,54.4,24,서울,강남구
116,반응형웹디자인&웹퍼블리셔 취업과정 D-1,그린컴퓨터아카데미 부산,104,4270440,20,63.4,25,부산,부산진구
117,3D그래픽을 활용한 제품디자인,창원직업전문학교,115,4495200,20,67.9,29,경남,창원시
118,"멀티미디어콘텐츠개발(프리미어,에프터이펙트,3D모션그래픽)",부산더조은직업전문학교,100,4984800,20,53.5,28,부산,부산진구
119,"광고홍보콘텐츠제작(포토샵, 일러스트, 프리미어, 에프터이펙트)",이젠아카데미,52,1620060,20,60.5,24,서울,서대문구
120,"편집&시각디자인(포토샵,일러스트,포트폴리오)",더조은컴퓨터아트학원,43,842850,20,,34,경기,고양시
121,"광고시각디자이너양성 및 자격증(GTQ, 컴그(실기))취득(일러,포토,인디자인)",이젠컴퓨터아트서비스학원,48,1348560,20,47.4,27,전북,전주시
122,"웹디자인(웹퍼블리셔)양성 (HTML5,CSS3,Javascript,jQuery)",더조은퍼스트컴퓨터바리스타학원,50,1123800,20,35.2,26,경기,부천시
123,"[디지털디자인]그래픽(일러스트,포토샵)",이젠컴퓨터2관학원,36,786660,20,,30,경기,고양시
124,3D프린터를 활용한 제품설계디자인,아성직업전문학교,86,3371400,22,81,32,경남,김해시
125,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,34,서울,강남구
