,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
600,도배 기능사 양성,김포도배필름학원,23,1012800,10,68.2,36,경기,김포시
601,도시 디자인 조경기능사,대경직업능력개발원,80,2477250,25,67.5,61,대구,동구
602,굴착기 지게차 운전기능사 취득(필기/실기),두산중장비학원,39,2175600,15,53.4,41,경기,평택시
603,도배시공 입문 및 자격증 취득,강서도배학원,20,1068900,18,66.7,31,서울,강서구
604,"(과정평가형)전산응용건축제도기능사(CAD,스케치업)취득과정",그린컴퓨터아카데미 신촌,78,3126760,20,,23,서울,마포구
605,도배실무 및 도배기능사자격취득,희망직업전문학교,20,949500,20,,37,광주,북구
606,도배기능사 자격증 취득,(재)대구직업전문학교,35,1329300,16,53.8,40,대구,북구
607,지게차운전(실기)-자격증취득,영남직업전문학교,25,536620,20,48.7,33,경북,포항시
608,굴삭기운전(실기)-자격증취득,영남직업전문학교,25,543900,20,52.9,42,경북,포항시
609,지게차운전기능사 취득 및 굴삭기운전기능사 실기,세기자동차중장비학원,32,1831680,15,54.5,44,인천,미추홀구
610,조경관리 및 시공+소형 굴착기과정,그린직업전문학교주식회사,67,2714800,30,45.2,59,경기,광주시
611,도배실무자 양성 및 도배기능사 취득(실기),신진학원,25,1346000,22,,38,서울,중구
612,BIM활용 건축설계기술자양성과정,형설직업전문학교,96,4941470,15,88.9,37,울산,남구
613,도배시공 입문 및 자격증 취득,안산인테리어기술학원,20,1012800,13,50,40,경기,안산시
614,"[CAD 2D/3D] CAD실무능력평가 2급, ATC 1급 취득 과정",당진벧엘컴퓨터학원,32,1047200,18,36,30,충남,당진시
615,지게차 운전 자격취득 (실기) 신규 양성 과정,주식회사화성신진중장비전문학원,25,1216350,15,70.6,57,경기,화성시
616,지게차운전(실기)-자격증취득,영남직업전문학교,25,536620,20,48.7,34,경북,포항시
617,건설기계운전기능사 양성과정 (지게차+굴삭기운전),서부직업전문학교,50,1788750,15,52.5,38,충남,계룡시
618,"지게차운전기능사 취득(이론,실기)",(주)천안직업전문학교,27,1159110,15,65.6,37,충남,천안시
619,"굴삭기,지게차운전기능사자격증취득(필기,실기)",대한중장비운전학원,57,1653450,10,60.2,39,경기,양주시
620,굴삭기운전(실기)-자격증취득,영남직업전문학교,25,543900,20,52.9,39,경북,포항시
621,지게차+굴삭기운전(이론+실기)-자격증취득,영남직업전문학교,36,1287900,20,48.7,35,경북,포항시
622,(캐드)실내인테리어건축설계 양성과정,대구컴퓨터캐드회계학원,50,1309000,10,40.5,,대구,북구
623,"캐드(CAD)실무 & 전산응용건축제도기능사(필기,실기)자격증 취득반",대구컴퓨터캐드회계학원,40,1309000,10,40.5,,대구,북구
624,BIM건축+실내건축인테리어(CAD+3D MAX+Revit),하이미디어컴퓨터학원,65,3403400,20,65.4,,서울,강동구
625,굴삭기운전기능사취득,노동부지정한독직업전문학교,30,1087800,15,53.3,50,경북,안동시
626,굴삭기지게차자격증,한일중장비학원,30,1305360,20,62.8,41,경남,진주시
627,도배기능사취득과정,대성인테리어기술학원,50,1266000,16,79.1,42,대전,중구
628,굴삭기운전기능사 취득(실기반),통영중장비학원,25,725200,15,70.6,43,경남,통영시
629,지게차운전기능사 취득(실기반),통영중장비학원,25,715500,15,59.8,47,경남,통영시
630,굴삭기운전(구직자),김포간호&중장비학원,33,1443140,20,,36,경기,김포시
631,지게차운전기능사+굴삭기운전기능사(실기),동부산중장비학원,30,1502550,15,54.9,33,부산,기장군
632,굴삭기+지게차운전기능사 자격취득(실기),한국중장비학원,30,1740480,15,54.1,33,부산,기장군
633,BIM건축설계,(주)혜인산업교육원 충남직업전문학교,91,4732030,20,78.6,30,충남,천안시
634,굴삭기+지게차운전기능사 취득과정,여수중장비학원,45,1305360,10,,37,전남,여수시
635,천장크레인운전(이론+실기)-자격증취득,영남직업전문학교,30,1098750,20,52.1,29,경북,포항시
636,타일시공실무,울산타일기술학원,37,1392600,20,46.2,50,울산,남구
637,건설기계운전 실업자 초급과정 (지게차 + 굴삭기),애림직업전문학교,34,1450400,20,,46,전북,익산시
638,조경시공(조경기능사),세종평생교육원,120,5701080,20,66.7,56,대구,북구
639,[과정평가형] 조경기능사 자격증 취득과정(A),(주)미래산업교육원 북부직업전문학교,72,3591500,20,38.9,52,경기,의정부시
640,"NCS기반 친환경 조적미장,방수,타일 현장인력양성 및 자격취득과정",영진직업전문학교,96,4842450,20,,47,경남,김해시
641,"BIM 건축설계(캐드,맥스,레빗)",이젠IT컴퓨터아카데미,88,4581500,20,75,29,경기,성남시
642,인테리어필름시공실무,(주)제로인테리어필름학원,30,1519200,17,57.9,38,서울,관악구
643,기중기+로더운전기능사 자격취득 (실기반),순천중장비학원,18,922950,20,,34,전남,순천시
644,"BIM 건축설계(캐드,맥스,레빗)",이젠컴퓨터학원,88,4581500,20,,24,경기,구리시
645,BIM건축설계실무A,(주)능력개발원새일다밀,110,5039650,20,69.6,30,대구,남구
646,BIM(3차원) 건축설계 실무 양성,(재)호남직업전문학교,94,3665200,30,,28,광주,동구
647,[주경야독] 취업으로 통하는 조경기능사(필기),한국이러닝협회,28,112860,500,,47,서울,구로구
648,[탑강] 실내건축기능사 필기,한국이러닝협회,28,277000,500,46.2,,서울,구로구
649,[탑강] 실내건축기사 필기,한국이러닝협회,28,303600,500,46.2,,서울,구로구
650,[탑강] 전산응용건축제도기능사 필기,한국이러닝협회,28,263770,500,46.2,,서울,구로구
651,[주경야독] 취업으로 통하는 전산응용건축제도기능사 필기,한국이러닝협회,28,124740,500,46.2,52,서울,구로구
652,도배타일인테리어필름과정,대성도배타일목공건축학원,54,2709240,12,50,46,충남,천안시
653,[탑강] 지게차운전기능사 필기,한국이러닝협회,28,224450,500,,,서울,구로구
654,[탑강] 실내건축산업기사 필기,한국이러닝협회,28,288460,500,46.2,,서울,구로구
655,전산응용건축제도기능사(실기) 취득과정,두리컴퓨터학원,40,785400,20,,46,전북,군산시
656,[탑강] 굴삭기운전기능사 필기,한국이러닝협회,28,223620,500,,28,서울,구로구
657,[합격완벽대비반] 건축기사 필기 과정,한국이러닝협회,56,436590,500,46.2,26,서울,구로구
