,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2
1291,컴퓨터활용능력2급 자격증취득과정,동부직업전문학교,36,599500,20,,33,전남,순천시
1292,생산정보시스템 양성과정,충주직업전문학교,126,4397400,28,86.5,29,충북,충주시
1293,"ERP생산정보시스템(회계,인사,생산,물류) 실무자 양성과정",등용문직업전문학교,100,4397400,20,,33,전북,전주시
1294,아파트회계실무양성과정,노원-한국아파트경리전문학원,18,721050,20,75,40,서울,노원구
1295,컴퓨터기초과정(윈도우7+한글+파워포인트+엑셀+기초사무),신영진컴퓨터학원,30,539550,11,42.2,,서울,구로구
1296,글로벌물류관리 실무자 양성-A,항공물류아카데미학원,90,3436520,30,81.6,26,서울,강서구
1297,전산회계1급 + 전산세무2급 자격증 취득,제일회계학원,36,1179900,14,60,26,경기,의정부시
1298,취업및 창업대비반,대성정보처리학원,40,479600,20,63.4,31,충남,논산시
1299,ITQ자격증/컴퓨터활용능력2급자격증,고용노동부지정 대영직업전문학교,37,887260,20,50.7,39,서울,은평구
1300,ERP생산관리시스템,(주)강림직업전문학교,100,4397400,30,80.3,27,경기,평택시
1301,ITQ(한글/엑셀/파워포인트)+컴퓨터활용능력2급(실기),하이미디어컴퓨터학원,30,719400,22,48.5,36,서울,강동구
1302,컴퓨터활용능력2급 자격증 취득과정,미토직업전문학교,24,575520,20,38.8,46,부산,부산진구
1303,전산회계1급+전산세무2급취득,강선생회계금융학원,48,1245450,20,63.6,25,충북,청주시
1304,컴퓨터활용능력1급(필기+실기)취득과정,하이미디어아카데미인재개발원,25,749370,22,50.4,28,서울,종로구
1305,사무행정 ITQ(한글 엑셀 파워포인트) 자격증취득,미래아이컴퓨터학원,34,839300,10,56.8,48,부산,부산진구
1306,컴퓨터활용능력 2급(필기/실기) 자격증 취득,와이리더스 컴퓨터학원,25,599500,16,55.6,25,서울,광진구
1307,전산회계2급과 ITQ취득,현대정보처리학원,60,1179900,10,54.5,26,충남,홍성군
1308,"컴퓨터기본-응용반(한글,엑셀,파워포인트,액세스)",다산직업전문학교,40,599500,10,46.5,57,인천,미추홀구
1309,전산세무2급&TAT2급 자격취득_100H,더조은컴퓨터학원,20,655500,20,62.6,29,경기,안양시
1310,회계·세무정보처리(FAT 1·2급+TAT 2급) 취득,등용문아카데미회계컴퓨터아트학원,65,1704300,21,58.3,29,전북,전주시
1311,공동주택회계ERP양성,한국아파트빌딩전문회계학원,18,707950,20,,43,서울,구로구
1312,"컴퓨터활용능력 1급 자격증 취득 (필기,실기)",그린컴퓨터아트학원 안양,30,719400,20,50.3,26,경기,안양시
1313,"OA활용,ITQ한글,엑셀,파워포인트",미래컴퓨터아카데미,33,593500,10,60.4,37,서울,강북구
1314,사무행정 자격증(ITQ.컴활2급),시삽컴퓨터회계학원,37,887260,10,48.4,30,강원,원주시
1315,"ITQ(한글,파워포인트,엑셀),컴퓨터활용능력2급(필기,실기)취득",이젠컴퓨터아트서비스학원,35,839300,20,49.4,40,전북,전주시
1316,"컴퓨터활용능력2급(필기,실기)과 ITQ(한글,엑셀,파워포인트) 자격증 취득",미래인재컴퓨터회계학원,38,899250,18,45.2,32,충북,청주시
1317,컴퓨터활용능력 2급 자격증 취득,미래컴퓨터학원,25,599500,10,50,21,부산,사상구
1318,"NCS활용한 전산세무회계자격증취득과정(전산회계1,2급,전산세무2급)",대전성광직업전문학교,70,1376550,25,79.2,34,대전,서구
1319,컴퓨터활용능력 2급 자격취득과정,마산정우컴퓨터전산회계학원,20,479600,10,45.1,28,경남,창원시
1320,"전산세무회계실무(전산회계1급,전산세무2급,더존FAT1급)자격증",신명디자인컴퓨터학원,57,1245450,10,76.9,33,경기,광명시
1321,공동주택(아파트)ERP회계인사경리,한국아파트빌딩전문회계학원,32,850800,20,65.1,53,서울,구로구
1322,컴퓨터활용능력2급(필기+실기)자격 취득,21세기컴퓨터학원,23,539550,15,33.8,27,전남,광양시
1323,"컴퓨터활용능력1급(필기,실기)취득",이젠컴퓨터아트서비스학원,33,779350,10,49.4,26,전북,전주시
1324,이해로 공부하는 전산회계2급 + 전산회계1급 + 전산세무2급 회계종합반,유일직업교육학원,60,1179900,20,,31,경남,창원시
1325,(과정평가형)전산회계운용사3급 취득과정,동원컴퓨터학원,69,3234540,20,29.2,34,경남,김해시
1326,회계·세무정보처리(FAT 1·2급+TAT 2급),등용문컴퓨터회계학원,65,1704300,24,50,25,전북,전주시
1327,컴퓨터활용능력2급 자격증 취득반,하이미디어IT융합인재개발원,20,599500,20,52.6,24,경기,성남시
1328,컴퓨터활용능력 1급 실기 자격증 취득과정,그린컴퓨터아카데미 부산,20,599500,20,44.1,24,부산,부산진구
1329,컴퓨터활용 & 실무 사무 행정,한독직업전문학교,33,779350,12,43.8,,경남,창원시
1330,ITQ 마스터자격증취득,신한국컴퓨터학원,40,719400,10,42.9,38,광주,광산구
1331,ITQ마스터취득(한글/파포/엑셀),경남컴퓨터학원,45,1079100,9,37.5,45,대전,서구
1332,컴퓨터활용능력2급 자격증 취득(실기),춘천직업전문학교,20,359700,10,49.2,47,강원,춘천시
1333,CS(서비스)강사 양성과정,한국종합교육원,20,850800,15,,32,서울,강남구
1334,"전산회계세무(전산회계1급 전산세무2급, FAT1급, TAT2급)자격증취득과정",그린컴퓨터아카데미 신촌,53,1376550,14,54.3,29,서울,마포구
1335,컴퓨터활용능력2급(필기+실기)자격취득,광주IT(아이티)학원,29,515570,15,,31,광주,북구
1336,생산자재구매공정SCM관리 및 생산관리회계 양성과정(D),성심정보직업전문학교,117,4397400,15,78.6,22,전북,익산시
1337,ERP생산정보 자재관리사무원 양성,(재)한국직업능력교육원(구.열린직업전문학교),101,4397400,25,,31,경기,시흥시
1338,컴퓨터활용능력2급자격증,이지컴퓨터학원,33,599500,10,,43,광주,서구
1339,전산회계1급+전산세무2급자격취득과정,솔로몬회계학원,45,1179900,15,68.5,28,서울,송파구
1340,(전산회계1급 전산세무2급 ERP회계2급) 자격증,두드림컴퓨터아카데미,51,1376550,20,,29,경기,용인시
1341,사무행정(ITQ마스타) & 컴퓨터활용능력2급(실기) 취득과정,(주)이룸리더십연구원 이룸리더십학원,30,719400,20,49.6,35,인천,남동구
1342,"ERP와 전산세무회계(전산회계1급,전산세무2급,ERP회계,인사)",MJ회계전문학원,55,1376550,15,50,29,,
1343,공동주택회계실무자과정,왕십리-한국아파트경리전문학원,20,786600,20,71.8,45,서울,성동구
1344,"컴퓨터활용능력2급 및 ITQ(한글,엑셀,파워포인트)취득",송기웅전산학원,47,899250,10,43.4,42,경남,창원시
1345,전산회계(자격+실무)양성과정,에듀에이회계학원,50,1638750,15,61.1,27,경북,포항시
1346,전산회계1급+전산세무2급 자격증과 더존실무(1),한양세무직업전문학원,60,1500000,20,60.6,27,충북,청주시
1347,"ITQ(한글,엑셀,파워포인트)자격증 취득",정우컴퓨터전산회계학원,20,359700,20,,33,경남,창원시
1348,"ERP생산정보시스템(물류,생산,회계,인사)A",(주)하이미디어컴퓨터학원,88,4397400,20,,30,경기,안양시
1349,사무행정취업대비 컴퓨터활용능력2급자격증,민컴퓨터학원,33,593500,10,36.1,43,전북,전주시
1350,"전산세무회계(전산회계1급, 전산세무2급) 자격증 취득대비",그린컴퓨터아카데미 부천,53,1376550,30,62.5,23,경기,부천시
1351,"ITQ마스터자격증취득과정(한글,엑셀,파워포인트,엑세스)",다산직업전문학교,30,539550,10,46.5,42,인천,미추홀구
1352,"컴퓨터활용능력2급(실기)+실무(한글,파워포인트)",안산여성인력개발센터,20,479600,15,52.6,37,경기,안산시
1353,컴퓨터기초부터 ITQ(한글 엑셀 파워포인트)취득,상아컴퓨터회계학원,20,599500,10,44,37,인천,계양구
1354,[국가공인자격] ITQ 마스터 자격증(워드+파포+엑셀),새부산컴퓨터전산회계학원,42,779350,12,44.8,34,부산,동래구
1355,ITQ Master/컴퓨터활용능력 2급(필기+실기),등용문컴퓨터회계학원,40,959200,22,44.4,25,전북,전주시
1356,컴퓨터활용능력2급자격증(엑셀실무),우리컴퓨터전산회계학원,27,479600,10,39.3,42,경기,부천시
1357,컴퓨터활용능력1급(필기+실기)취득과정,하이미디어컴퓨터디자인학원,25,749370,25,42.1,29,서울,구로구
1358,컴퓨터활용능력1급자격증취득,이지컴퓨터학원,50,899250,20,,18,광주,서구
1359,"사무행정실무-ITQ마스터(한글,파워포인트,엑셀)",신명디자인컴퓨터학원,45,641600,10,52.5,45,경기,광명시
1360,컴퓨터활용과 사무행정실무,신명디자인컴퓨터학원,36,521700,10,52.5,52,경기,광명시
1361,컴퓨터활용능력 1급 실기 자격증 취득과정,그린컴퓨터아카데미 부산,20,599500,20,44.1,28,부산,부산진구
1362,컴퓨터활용능력2급(실기) 및 ITQ 자격증취득,이음컴퓨터디자인학원 영대점,34,599500,10,,24,경북,경산시
1363,ITQ자격증(한글/파워포인트/엑셀),국제컴퓨터학원,20,479600,9,30.8,46,서울,서초구
1364,"컴퓨터활용능력2급(필기,실기)자격증 취득과정",제일정보처리학원,33,599500,10,42.1,30,대전,중구
1365,공동주택 회계실무,공동주택경영실무전문학원,36,1179900,20,73.7,48,부산,사상구
1366,"ITQ(한글,엑셀,파워포인트)자격증 취득과정",제일정보처리학원,40,719400,15,42.1,45,대전,중구
1367,전산세무회계,탑직업전문학교,42,1376550,20,71.1,32,경기,파주시
1368,컴퓨터활용능력2급 취득(실기),남승화직업전문학교,15,359700,20,55,32,강원,원주시
1369,"사무자동화(ITQ 한글, 엑셀, 파워포인트)",(주)평택컴퓨터회계교육센터,25,599500,15,33.3,35,경기,평택시
1370,OA실무취업대비반(한글/파워포인트/엑셀),국제컴퓨터학원,20,479600,9,30.8,,서울,서초구
1371,컴퓨터활용능력2급+ITQ(한글/엑셀/파포)자격취득,성남엘리트컴퓨터학원,27,647460,20,42.7,41,울산,중구
1372,"전산세무회계(전산회계1급,전산세무2급)",더조은컴퓨터아트학원,24,786600,20,54.1,28,경기,고양시
1373,"ERP생산정보시스템(자재,구매,회계) 관리자 양성",수원아이티컴퓨터학원,98,3078180,20,81.8,28,경기,수원시
1374,ERP기반 생산정보시스템,한울직업전문학교,100,4588500,25,,26,광주,서구
1375,SNS마케팅홍보전략,고르라학원,20,538560,10,,43,제주,제주시
1376,"전산세무회계(전산회계1급, 전산세무2급)자격증 취득",이젠아카데미컴퓨터학원,40,1311000,20,,26,서울,송파구
1377,"세무회계(전산회계1급, 전산세무2급, FAT1급, TAT2급) 취득과정",그린컴퓨터아카데미 부산,40,1311000,20,56.2,27,부산,부산진구
1378,"ITQ(워드,엑셀,파워포인트)&컴퓨터활용능력2급 자격증",이젠컴퓨터학원,28,839300,20,61,30,서울,중랑구
1379,아파트 인사회계실무 (종합반),한국아파트빌딩경리학원,39,1990870,20,62.5,41,경기,고양시
1380,"컴퓨터실무활용 및 ITQ(한글,파워포인트,엑셀)자격증취득",세종컴퓨터전산학원,60,839300,12,,35,광주,남구
1381,"전산회계1급,전산세무2급,ERP정보관리사(인사2급,회계2급) 자격증 취득",이젠아카데미평생교육원,52,1704300,16,67.1,27,서울,종로구
1382,"컴퓨터활용능력 2급(필기,실기)",대연컴퓨터학원,26,539550,12,42.6,26,부산,남구
1383,"ITQ마스터(한글,엑셀,파워포인트)자격증 취득[사무자동화 OA활용]",남승화직업전문학교,25,599500,20,55,47,강원,원주시
1384,"컴퓨터기초반(한글,파워포인트)",다산직업전문학교,33,599500,10,46.5,54,인천,미추홀구
1385,"전산회계1급, 전산세무2급 자격증 취득",(재단법인)서울호서직업전문학교,40,1311000,20,,28,서울,강서구
1386,"컴퓨터활용능력2급(실기)+ITQ(한글,엑셀,파워포인트)자격증 취득",효문직업전문학교,30,719400,10,54.2,39,전북,익산시
1387,공동주택전산XPERP아파트경리실무자양성반,솔로몬회계학원,36,902150,20,68.5,43,서울,송파구
1388,컴퓨터활용능력1급 취득(실기),남승화직업전문학교,25,599500,20,55,34,강원,원주시
1389,"컴퓨터활용능력 2급(필기,실기) 및 ITQ MASTER",그린컴퓨터아카데미 수원,39,899250,22,45,31,경기,수원시
1390,공동주택(아파트)경리실무양성,한국아파트경리학원,19,786600,20,77.4,45,경기,성남시
1391,[2020]컴퓨터활용능력2급자격증 취득과정,주식회사 이젠컴퓨터아카데미,20,599500,20,59.6,29,서울,노원구
1392,"사무행정ITQ(한글,파워포인트)컴퓨터활용능력(엑셀) 취득과정",안산 그린컴퓨터아카데미,26,599500,20,47.8,27,경기,안산시
1393,"한글,엑셀,파워포인트및ITQ(한글,엑셀)자격증",엔터컴퓨터학원,60,719400,12,,43,광주,광산구
1394,"사무행정ITQ(한글,파워포인트)컴퓨터활용능력(엑셀) 취득과정",안산 그린컴퓨터아카데미,25,599500,20,47.8,,경기,안산시
1395,전산세무회계(FAT1급)자격증 취득,이젠컴퓨터학원,20,655500,20,71.9,25,경기,구리시
1396,SMAT(서비스경영) 자격증취득과정,아샤 평생교육원,20,538560,15,50,,서울,강남구
1397,품질경영관리(QM/QC) ERP생산물류 실무자 양성과정,구로평생교육원,80,4583040,20,62.3,25,서울,구로구
1398,경리사무에 필요한 전산회계 & 세무,한독직업전문학교,48,1245450,12,,28,경남,창원시
1399,공동주택경리회계실무,(주)아미스능력개발원,52,1684630,20,75.7,38,광주,서구
1400,"사무ITQ정보기술자격증(한글,파워포인트,엑셀)",검단컴퓨터회계학원,30,719400,18,43,30,인천,서구
1401,생산정보시스템(ERP회계인사생산물류) 실무자 양성과정,구로평생교육원,78,3769200,24,70.3,29,서울,구로구
1402,물류·유통·수출입 실무자 양성과정,주식회사인천직업능력개발원,98,4409120,30,70.8,29,인천,미추홀구
1403,"컴퓨터활용능력1급(엑셀,엑세스)자격증 필기+실기",하이미디어컴퓨터디자인학원,30,719400,20,43,27,경기,고양시
1404,컴퓨터활용능력2급(필기/실기) 자격증 취득,(주)허브컴퓨터회계아트학원,33,593500,11,44.7,27,서울,동대문구
1405,NCS사무행정실무+ITQ자격증(한글+엑셀+파워포인트),부천우리직업전문학교,38,899250,12,52,45,경기,부천시
1406,사무행정실무자양성(워드프로세서+컴퓨터활용능력2급),글로벌컴퓨터학원,28,839300,20,46.8,31,전남,순천시
