,과정명,학원명,기간,훈련비,정원,취업률,연령대
573,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,36
574,"직업상담사2급 1차,2차(필기,실기) 취득",서대문여성인력개발센터,43,1105440,20,43,42
575,직업상담사 2급 취득(1차/2차),중앙직업전문학교,50,1285400,20,46.7,34
576,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,49
577,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,44
578,"청소년상담사3급 자격대비반(이론+기출)(필수+집단상담, 청소년이해론)",한국이러닝협회,56,460040,500,,61
579,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,43
580,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,39
581,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,34
582,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,
583,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,
584,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,38
585,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,47
586,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,
587,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,37
588,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,
589,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,
590,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,
591,사회복지사 1급 자격증 취득반,다산직업전문학교,15,727980,20,,45
592,(2020)직업상담사취업상담전문가,원스톱직업학원,20,514160,28,35.5,39
593,사회복지사 행정실무,다산직업전문학교,30,595620,20,,51
594,직업상담사 2급 자격증취득과정(필기+실기),(주)울산KH정보교육원,53,1542480,20,32.8,39
595,직업상담사 2급 자격증 취득과정(과정평가형),다산직업전문학교,67,2699200,20,38.6,39
596,직업상담사2급 자격증 취득(1차 필기),양산직업학교,24,449890,20,58.8,46
597,"직업상담사2급 자격 취득과정( 필기, 실기 통합반 )",영남직업능력개발원,47,1510340,20,43.4,39
598,NCS직업상담실무과정(직업상담사2급1차 필기),안양여성인력개발센터,17,642600,17,40.2,41
599,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,51
600,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,56
601,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,42,1028320,20,36.5,32
602,직업상담사2급 취득(1차+2차),중랑여성인력개발센터,46,1182560,20,30.4,38
603,직업상담사2급 자격취득(2차 실기) 및 취업상담 실무,미래창조평생교육원,20,514160,20,,
604,산모신생아건강관리사 양성과정,더큰평생교육원,10,373260,24,,54
605,사회복지사 1급 자격증 취득반,다산직업전문학교,37,727980,20,,43
606,직업상담사 2급 자격증 취득(필기+실기),은평여성인력개발센터,45,1156860,20,33.7,42
607,"직업상담사2급(필기,실기)통합과정",세민직업전문학교,40,1028320,20,,44
608,직업상담사2급 자격증 취득,영등포여성인력개발센터,42,1078560,20,37.5,46
609,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,49
610,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,39
611,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,
612,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,61
613,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,39
614,"청소년상담사3급 자격대비반(이론+기출)(필수+집단상담, 청소년이해론)",한국이러닝협회,56,460040,500,,
615,직업상담사 2급 자격취득 및 취업상담 실무,미래창조평생교육원,45,1156860,20,,39
616,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,42
617,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,
618,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,41
619,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,
620,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,
621,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,
622,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,49
623,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,38
624,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,58
625,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,55
626,직업상담실무자 양성과정,서울특별시서부여성발전센터,25,642700,20,36.4,43
627,"직업상담사2급 1,2차 통합과정",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,40
628,직업상담사 2급 자격증 취득(1차+2차)종합반,스카우트부설평생교육원,34,1298250,25,43.8,42
629,"직업상담사2급(1차,2차)취득",이젠컴퓨터아트서비스학원,50,1285400,10,31.3,38
630,산모신생아 건강관리사 양성,엘림평생교육원,10,373260,12,56.8,54
631,"직업상담사2급자격증취득과정(1차,2차)",현대직업전문학교,53,1349670,20,49.1,38
632,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,38
633,직업상담사 2급 자격증 취득과정 (1차+2차),종로여성인력개발센터,46,1195420,25,49,45
634,산모신생아건강관리사 양성과정,(주)부모사랑유씨평생교육원,10,373260,30,57.9,54
635,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,60,1156860,18,43.5,
636,직업상담사2급 (1차),(주)미래산업교육원 북부직업전문학교,40,771240,20,39.7,
637,직업상담 강사양성,서울시중부여성발전센터,13,501300,20,36.4,45
638,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,52
639,인지활동전문강사,가람직업전문학교,30,992700,15,,48
640,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,46
641,와우패스! 직업상담사 2급 필기 종합반(이론+문제풀이),한국이러닝협회,56,389070,500,32.5,
642,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,
643,직업상담사 2급 한번에 끝내기(필기/실기),(사)한국디지털컨버전스협회,164,493020,500,29.3,
644,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,30
645,직업상담사 2급 자격증 취득과정(필기/실기),강서여성인력개발센터,50,1285400,20,40,42
646,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,
647,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,
648,"청소년상담사3급 자격대비반(이론+기출)(필수+집단상담, 청소년이해론)",한국이러닝협회,56,460040,500,,
649,epass 사회복지사 1급,한국이러닝협회,56,291060,500,32.3,
650,직업상담사 2급 한번에 끝내기 필기 과정,(사)한국디지털컨버전스협회,103,311850,500,29.3,
651,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,
652,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,29
653,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,51
654,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,
655,직업상담사 2급 한번에 끝내기 실기 과정,(사)한국디지털컨버전스협회,28,184140,500,29.3,
656,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,
657,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,
658,(2020)직업상담사취업상담전문가,원스톱직업학원,20,514160,28,35.5,
659,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,53,1028320,20,36.5,30
660,"직업상담사 2급 국가기술자격 취득 과정(1,2차 통합)",씨앤씨직업상담학원,42,1079730,21,40,
661,"직업상담사2급 자격증취득과정(1차,2차)",관악여성인력개발센터,35,893350,12,41.7,
662,직업상담사 2급 자격취득 및 취업상담 실무,미래창조평생교육원,45,1156860,20,,51
663,"직업상담사2급 취득(필기,실기)",북인천직업전문학교,35,893350,13,57.1,40
664,직업상담사2급 자격증,미토직업전문학교,40,771240,20,35.5,37
665,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,58
666,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,34.1,37
667,"직업상담사2급(1차,2차)취득",이젠컴퓨터아트서비스학원,50,1285400,10,31.3,
668,직업상담사2급취득,대구평생교육원,32,1028320,18,,
669,산모신생아건강관리사 양성과정,더큰평생교육원,15,373260,24,,52
670,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,49
671,직업상담사2급 자격취득 과정,효성직업능력개발원,45,1446070,20,,28
672,산모신생아 건강관리사 양성,엘림평생교육원,15,373260,12,56.8,44
673,(NCS기반 직업상담) 전직지원 전문가 양성과정,씨앤씨직업상담학원,45,1156860,21,40,
674,직업상담사2급 1차 필기과정,(주)조근혜 부설 대전직업상담사학원,28,706970,15,48.8,
675,창업 및 창직준비 과정,휴먼평생직업교육학원,12,308490,18,43.5,
676,직업상담사2급 자격증,미토직업전문학교,40,771240,20,35.5,
677,직업상담사2급자격시험 대비반,안산여성인력개발센터,45,1156860,20,44.2,50
678,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,
679,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,
680,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,
681,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,
682,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,
683,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,
684,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,
685,"청소년상담사3급 자격대비반(이론+기출)(필수+집단상담, 청소년이해론)",한국이러닝협회,56,460040,500,,
686,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,
687,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,
688,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,
689,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,
690,사회복지사 행정실무,다산직업전문학교,30,595620,20,,40
691,직업상담사2급 자격증,새고려평생교육원,40,771240,20,,52
692,(2020)직업상담사2급취득(1차+2차),원스톱직업학원,45,1156860,28,35.5,36
693,산모신생아건강관리사 양성과정,열린 평생교육원,10,373260,22,,56
694,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,46
695,"직업상담사2급 자격 취득과정( 필기, 실기 통합반 )",영남직업능력개발원,47,1510340,20,43.4,
696,직업상담사 2급 자격증 취득 (필기/실기),(재)대구직업전문학교,44,1413940,20,40,
697,"직업상담사2급 취득과정(필기,실기 통합반)",대한직업전문학교,32,1028320,20,,
698,사회복지 실천기술(사례관리),강남대학교,10,264720,28,,
699,직업상담사2급 자격증,새고려평생교육원,40,771240,20,,45
700,직업상담사 현장실무,서대문여성인력개발센터,16,411320,18,43,41
701,직업상담사2급 자격 취득과정,송파여성인력개발센터,36,925480,23,40.2,
702,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,
703,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,
704,"직업상담사2급 1차,2차(필기,실기) 취득",서대문여성인력개발센터,43,1105440,20,43,48
705,직업상담사2급 자격증 취득(1차 필기),양산직업학교,24,449890,20,58.8,
706,직업상담사2급 자격 취득과정,천안여성인력개발센터,36,925480,24,35.2,49
707,직업상담사2급자격증취득과정,구미직업능력개발학원,73,1413940,20,,
708,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,
709,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,
710,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,
711,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,
712,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,
713,"직업상담사 2급 자격증 취득과정(1차,2차 통합)",휴먼평생직업교육학원,45,1156860,18,43.5,
714,"청소년상담사3급 자격대비반(이론+기출)(필수+집단상담, 청소년이해론)",한국이러닝협회,56,460040,500,,
715,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,
716,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,
717,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,
718,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,
719,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,
720,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,
721,(2020)직업상담사2급취득(1차+2차),원스톱직업학원,45,1156860,28,35.5,
722,직업상담사 2급 자격증 취득과정 (1차+2차),종로여성인력개발센터,46,1195420,25,49,
723,직업상담사 2급 취득(필기+실기),주경야독 직업전문학교,40,1285400,15,45.7,34
724,직업상담사2급 자격증 취득(필기+실기),서초여성인력개발센터,40,1028320,24,51.4,
725,직업상담사 2급 자격 취득과정,한독직업전문학교,40,771240,12,,
726,직업상담사(1차+2차)자격증,윤성회계캐드컴퓨터학원,40,1285400,20,33.3,
727,베이비시터 양성,엘림평생교육원,10,264720,14,63.2,
728,"직업상담사2급 자격증 취득과정(1,2차 통합)",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,33.3,49
729,아이돌보미 양성,엘림평생교육원,10,248840,14,56.8,
730,직업상담사2급 자격증 취득,영등포여성인력개발센터,42,1078560,20,37.5,
731,직업상담사2급 자격증 취득과정(이론+실기),에듀인능력개발원,53,1028320,20,36.5,
732,인지활동전문강사,가람직업전문학교,30,992700,15,,
733,청소년상담사2급 자격취득과정(필수 - 상),한국이러닝협회,70,210870,500,,
734,청소년상담사3급 자격취득과정(하),한국이러닝협회,75,225720,500,,
735,사회복지사1급 자격증 취득과정(사회복지기초),한국이러닝협회,42,127710,500,32.3,
736,청소년상담사2급 자격취득과정(필수 - 하),한국이러닝협회,60,181170,500,,
737,"청소년상담사3급 자격대비반(이론+기출)(필수+집단상담, 청소년이해론)",한국이러닝협회,56,460040,500,,39
738,사회복지사1급 자격대비반_핵심이론+문제풀이,한국이러닝협회,56,344030,500,32.3,
739,"청소년상담사2급 자격대비반(이론+기출)(필수+집단상담, 가족상담)",한국이러닝협회,137,477860,500,,
740,와우패스! 직업상담사 2급 실기 종합반(이론+문제풀이),한국이러닝협회,28,204930,500,32.5,
741,사회복지사1급 자격증 취득과정(사회복지실천),한국이러닝협회,41,124740,500,32.3,
742,청소년상담사2급 자격취득과정(선택),한국이러닝협회,38,115830,500,,
743,청소년상담사3급 자격취득과정(상),한국이러닝협회,73,219780,500,,
744,직업상담사2급 자격대비반_필기이론,한국이러닝협회,94,312150,500,32.5,
745,직업상담사 현장실무,서대문여성인력개발센터,16,411320,18,43,46
746,직업상담사2급 자격(1차 필기),부산예일직업전문학교,26,655550,20,34.1,
747,"직업상담사2급(필기,실기)통합과정",세민직업전문학교,27,1028320,20,,
748,직업상담사2급 자격증취득(2차 실기),양산직업학교,20,385620,20,58.8,
749,직업상담사2급 취득(1차+2차),중랑여성인력개발센터,46,1182560,20,30.4,
750,"직업상담사2급 취득(필기,실기)",북인천직업전문학교,35,893350,13,57.1,
751,"직업상담사2급 1,2차 통합과정",(주)이룸리더십연구원 이룸리더십학원,45,1156860,20,,
752,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,,
753,직업상담사2급 자격증,새동아직업전문학교,41,796940,20,,
754,"직업상담사 2급 자격증 취득과정 (1차, 2차)",(주)미래산업교육원 북부직업전문학교,50,1285400,20,,
755,"직업상담사 2급 자격증 취득과정(실기, 필기)",다산직업전문학교,53,1285400,13,,
756,직업상담사 2급 자격증취득과정(필기+실기),(주)울산KH정보교육원,60,1542480,20,,
757,"직업상담사2급 취득(필기, 실기) 과정",수도직업전문학교,40,1028320,20,,
758,"직업상담사 2급 자격증 취득과정(실기, 필기)",다산직업전문학교,50,1285400,13,,
759,직업상담사2급 자격(2차 실기),부산예일직업전문학교,26,655550,20,,
