,과정명,학원명,기간,훈련비,정원,취업률,연령대,지역1,지역2,NCS,과정
798,요양보호사 자격 취득과정,안성의료복지사회적협동조합 부설 안성요양보호사교육원,30,650000,30,60.9,55.0,경기,안성시,06_보건의료,요양보호사
799,요양보호사 자격 취득 과정,행복요양보호사교육원,30,570000,40,51.4,57.0,인천,남동구,06_보건의료,요양보호사
800,간호조무사 자격 취득과정,성모간호조무사학원,218,3260400,44,77.2,41.0,경기,고양시,06_보건의료,간호조무사
801,간호조무사자격취득과정B,양산간호조무사학원,227,2915360,22,75.0,36.0,경남,양산시,06_보건의료,간호조무사
802,간호조무사 자격증 취득과정,서구동아간호학원,304,2812000,25,60.0,41.0,광주,서구,06_보건의료,간호조무사
803,요양보호사 자격 취득과정,BHS좋은요양보호사교육원,33,630000,40,38.9,58.0,부산,부산진구,06_보건의료,요양보호사
804,간호조무사자격증취득과정,(주)중앙아카데미-해운대장산간호학원,204,2918400,34,74.3,40.0,부산,해운대구,06_보건의료,간호조무사
805,요양보호사 자격증 취득과정,풍성한요양보호사교육원,30,510000,32,47.6,54.0,경기,안산시,06_보건의료,요양보호사
806,간호조무사 자격 취득과정,세계로간호학원,213,3360720,41,64.7,32.0,울산,동구,06_보건의료,간호조무사
807,(구직자) 요양보호사 자격 취득과정,조은요양보호사교육원,30,570000,40,47.3,57.0,인천,계양구,06_보건의료,요양보호사
808,간호조무사 자격 취득과정,연세간호학원,222,2640240,40,72.0,41.0,경기,용인시,06_보건의료,간호조무사
809,간호조무사 자격 취득과정,봉동간호학원,222,3000480,26,41.7,36.0,전북,완주군,06_보건의료,간호조무사
810,간호조무사국가자격취득과정,부평유설희간호학원,218,2888000,37,77.1,30.0,인천,부평구,06_보건의료,간호조무사
811,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,32,600000,40,62.2,52.0,인천,부평구,06_보건의료,요양보호사
812,간호조무사 자격증 취득과정,상주간호전문학원,224,2801360,27,78.3,30.0,경북,상주시,06_보건의료,간호조무사
813,요양보호사자격증취득과정,동부케어요양보호사교육원,30,600000,30,43.0,56.0,경기,화성시,06_보건의료,요양보호사
814,요양보호사 자격취득과정,열린요양보호사교육원,35,540000,40,56.0,54.0,서울,광진구,06_보건의료,요양보호사
815,간호조무사자격취득과정,메디칼간호학원,221,2979200,20,74.5,31.0,부산,부산진구,06_보건의료,간호조무사
816,요양보호사 자격 취득 과정,e-한나요양보호사교육원,30,540000,40,62.5,54.0,서울,강동구,06_보건의료,요양보호사
817,간호조무사자격취득과정,서평택간호직업학원,222,3201120,34,83.9,36.0,경기,평택시,06_보건의료,간호조무사
818,요양보호사자격증취득과정,명성요양보호사교육원,42,510000,40,36.4,51.0,전남,여수시,06_보건의료,요양보호사
819,요양보호사 자격증 취득과정(신규자),효성요양보호사교육원,30,540000,40,53.2,55.0,서울,강북구,06_보건의료,요양보호사
820,간호조무사 자격 취득과정,대동간호학원,222,2998960,47,69.2,34.0,부산,동래구,06_보건의료,간호조무사
821,요양보호사 자격 취득과정,나이팅게일간호학원부설요양보호사교육원,30,500160,39,48.0,58.0,대전,중구,06_보건의료,요양보호사
822,간호조무사 자격 취득과정,플러스간호학원,204,2758800,30,93.8,33.0,대전,서구,06_보건의료,간호조무사
823,간호조무사 자격 취득과정,프라임간호학원,222,2994400,32,70.6,33.0,서울,관악구,06_보건의료,간호조무사
824,간호조무사 자격증 취득과정,고려간호조무사학원,222,2989840,34,86.2,35.0,서울,마포구,06_보건의료,간호조무사
825,간호조무사 자격증 취득과정,강남메트로간호종합학원,223,2954880,25,72.5,32.0,서울,강남구,06_보건의료,간호조무사
826,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,45,550080,30,48.0,55.0,서울,은평구,06_보건의료,요양보호사
827,간호조무사 자격 취득과정,여천심스간호학원,232,2444400,30,61.5,29.0,전남,여수시,06_보건의료,간호조무사
828,요양보호사 자격 취득과정,대한요양보호사교육원,37,549840,40,33.3,51.0,전남,순천시,06_보건의료,요양보호사
829,간호조무사자격증 취득과정,주은간호학원,221,3233040,30,83.3,43.0,경기,고양시,06_보건의료,간호조무사
830,간호조무사 자격 취득과정(A),지산간호보건학원,222,2903200,36,82.7,34.0,부산,부산진구,06_보건의료,간호조무사
831,간호조무사 자격 취득과정,한국간호학원,225,2158400,36,78.9,31.0,전남,순천시,06_보건의료,간호조무사
832,요양보호사자격취득(표준교육),논산여성인력개발센터,31,641280,30,65.9,53.0,충남,논산시,06_보건의료,요양보호사
833,간호조무사 자격 취득과정,엔젤간호학원,228,2888000,36,78.0,29.0,광주,동구,06_보건의료,간호조무사
834,간호조무사 자격 취득과정,덴간호조무사학원,215,2690400,32,73.2,34.0,서울,광진구,06_보건의료,간호조무사
835,간호조무사자격취득,문경간호학원,222,2801360,25,82.4,33.0,경북,문경시,06_보건의료,간호조무사
836,간호조무사 자격 취득과정,중랑본간호학원,222,2950320,48,67.1,32.0,서울,중랑구,06_보건의료,간호조무사
837,간호조무사 국가자격취득과정,울산간호학원,222,3299920,30,83.1,30.0,울산,남구,06_보건의료,간호조무사
838,간호조무사자격양성과정,한빛간호학원,227,2964000,33,69.6,41.0,서울,노원구,06_보건의료,간호조무사
839,요양보호사자격취득,공주간호학원부설요양보호사교육원,38,641520,37,78.5,55.0,충남,공주시,06_보건의료,요양보호사
840,간호조무사자격 취득,경기간호학원,213,2860640,30,75.9,37.0,경기,시흥시,06_보건의료,간호조무사
841,간호조무사 자격 취득과정,에스엠sm간호학원,204,2938160,28,66.7,35.0,부산,부산진구,06_보건의료,간호조무사
842,간호조무사 자격 취득과정,마산간호학원,218,3199600,50,80.3,35.0,경남,창원시,06_보건의료,간호조무사
843,간호조무사자격취득과정(주간A),하단간호학원,219,2660000,30,83.8,36.0,부산,사하구,06_보건의료,간호조무사
844,간호조무사자격취득과정(주간A),덕천간호학원,223,2705600,30,74.7,33.0,부산,북구,06_보건의료,간호조무사
845,간호조무사자격증취득과정,부산중앙간호학원,204,2918400,32,80.0,37.0,부산,사상구,06_보건의료,간호조무사
846,요양보호사자격증 취득,새고려요양보호사교육원,30,600000,30,50.0,54.0,부산,금정구,06_보건의료,요양보호사
847,간호조무사 자격 취득과정,이안샘간호학원,222,2998960,32,67.3,37.0,경기,안양시,06_보건의료,간호조무사
848,요양보호사 자격 취득과정,세계로요양보호사교육원,33,641520,37,37.9,57.0,울산,동구,06_보건의료,요양보호사
849,간호조무사 자격증 취득,신갈간호학원,221,3040000,30,78.9,40.0,경기,용인시,06_보건의료,간호조무사
850,요양보호사양성과정,산돌요양보호사교육원,33,650000,30,71.4,49.0,충남,보령시,06_보건의료,요양보호사
851,요양보호사 자격 취득과정(주간),화명요양보호사교육원,35,600000,39,60.2,54.0,부산,북구,06_보건의료,요양보호사
852,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,43,640080,37,59.8,54.0,부산,동래구,06_보건의료,요양보호사
853,요양보호사 자격 취득과정,동래삼성실버요양보호사교육원,44,640080,37,59.8,58.0,부산,동래구,06_보건의료,요양보호사
854,요양보호사자격증취득과정,마음모아요양보호사교육원,30,499920,40,59.1,52.0,경기,남양주시,06_보건의료,요양보호사
855,요양보호사 자격 취득과정(주간반),한양요양보호사교육원,30,480000,40,47.0,56.0,충남,천안시,06_보건의료,요양보호사
856,간호조무사자격취득및취업과정,남양주간호학원,224,2690400,30,83.8,38.0,경기,남양주시,06_보건의료,간호조무사
857,간호조무사 자격 취득과정,남구간호학원,217,3240640,40,62.5,39.0,울산,남구,06_보건의료,간호조무사
858,간호조무사 자격 취득과정,현대간호학원,220,2998960,30,100.0,39.0,경기,부천시,06_보건의료,간호조무사
859,간호조무사자격증취득과정,제이성모간호전문학원,223,2964000,40,73.7,32.0,전북,익산시,06_보건의료,간호조무사
860,간호조무사 자격 취득과정,포천간호학원,218,2851200,32,78.9,30.0,경기,포천시,06_보건의료,간호조무사
861,간호조무사 자격 취득과정,안동의료원부설안동안동메디컬교육센터,230,2600720,25,73.3,35.0,경북,안동시,06_보건의료,간호조무사
862,요양보호사 자격취득과정,전국고용요양보호사교육원,40,540000,40,54.9,55.0,서울,동대문구,06_보건의료,요양보호사
863,요양보호사 자격증 취득과정,새롬요양보호사교육원,30,641520,40,45.6,54.0,울산,동구,06_보건의료,요양보호사
864,AA요양보호사자격취득,(주)북부산요양보호사교육원,47,600000,29,51.0,56.0,부산,사상구,06_보건의료,요양보호사
865,요양보호사 국가자격증취득 & 취업 연계과정,온양요양보호사교육원,33,529920,28,57.1,58.0,충남,아산시,06_보건의료,요양보호사
866,간호조무사 자격증 취득,연세간호학원,219,2998960,30,82.6,34.0,경기,부천시,06_보건의료,간호조무사
867,요양보호사 자격 취득과정,정상요양보호사교육원,33,540000,38,56.0,56.0,경기,성남시,06_보건의료,요양보호사
868,간호조무사 자격증 취득과정,영등포리더스간호학원,203,2964000,37,64.9,40.0,서울,영등포구,06_보건의료,간호조무사
869,간호조무사자격증취득과정,경기간호학원,205,3754400,30,81.3,31.0,경기,수원시,06_보건의료,간호조무사
870,간호조무사 자격증 취득과정,안산대한간호학원,220,3230000,46,72.9,31.0,경기,안산시,06_보건의료,간호조무사
871,요양보호사 자격 취득과정,일등요양보호사교육원,30,450000,30,50.7,57.0,경기,구리시,06_보건의료,요양보호사
872,간호조무사 자격증 취득과정,안양간호학원,211,2998960,32,77.3,39.0,경기,안양시,06_보건의료,간호조무사
873,간호조무사 자격증 취득과정,현대간호학원,225,2888000,20,82.6,37.0,광주,남구,06_보건의료,간호조무사
874,간호조무사자격증취득과정A,휴앤아이간호학원,221,3496000,32,75.8,38.0,경기,수원시,06_보건의료,간호조무사
875,간호조무사자격증취득과정A,휴앤아이간호학원(용인수지점),221,3268000,37,79.6,40.0,경기,용인시,06_보건의료,간호조무사
876,간호조무사 국가자격취득과정,진주샘간호학원,220,2880400,50,63.2,31.0,경남,진주시,06_보건의료,간호조무사
877,간호조무사 자격증 취득과정(취업실무),탑간호학원,220,2898640,32,86.2,36.0,인천,미추홀구,06_보건의료,간호조무사
878,간호조무사자격증 취득과정,성산간호학원,195,2584000,35,77.3,35.0,부산,중구,06_보건의료,간호조무사
879,간호조무사 자격증 취득과정,한나간호학원,211,2901680,30,68.6,39.0,부산,금정구,06_보건의료,간호조무사
880,간호조무사자격증 취득과정,동해메디칼간호학원,221,3014160,30,95.7,25.0,강원,동해시,06_보건의료,간호조무사
881,간호조무사 자격 취득과정,덕진간호학원,225,2888000,30,68.6,30.0,전북,전주시,06_보건의료,간호조무사
882,간호조무사 자격 취득과정,운정간호학원,204,3260400,45,81.6,36.0,경기,파주시,06_보건의료,간호조무사
883,간호조무사자격취득과정,서일간호학원,222,3772000,34,75.0,32.0,충남,서산시,06_보건의료,간호조무사
884,간호조무사 자격증 취득반,영통경기간호학원,225,3500560,34,85.4,42.0,경기,수원시,06_보건의료,간호조무사
885,NCS요양보호사 국가자격증과정,부모사랑제2캠퍼스요양보호사교육원,30,600000,32,75.0,53.0,경기,의정부시,06_보건의료,요양보호사
886,요양보호사 자격 취득과정,서수원간호학원부설서수원요양보호사교육원,30,500000,35,54.4,54.0,경기,수원시,06_보건의료,요양보호사
887,요양보호사자격취득과정,효사랑나눔요양보호사교육원,33,540000,35,56.8,52.0,경기,오산시,06_보건의료,요양보호사
888,간호조무사 자격 취득과정,동서울본간호학원,222,2888000,50,76.5,33.0,서울,강동구,06_보건의료,간호조무사
889,요양보호사 자격 취득과정,프레이즈요양보호사교육원,30,451200,25,49.4,56.0,서울,동작구,06_보건의료,요양보호사
890,간호조무사자격증취득과정,태릉 리더스간호학원,219,2964000,31,68.4,32.0,서울,노원구,06_보건의료,간호조무사
891,요양보호사 자격 취득과정,충남간호전문학원,37,640080,35,64.4,54.0,충남,공주시,06_보건의료,요양보호사
892,간호조무사자격증취득과정,김포간호&중장비학원,209,3120560,32,85.0,39.0,경기,김포시,06_보건의료,간호조무사
893,요양보호사국가자격증취득과정,참사랑요양보호사교육원,58,600000,40,63.0,57.0,충북,청주시,06_보건의료,요양보호사
894,간호조무사자격증취득과정,경기간호학원,204,3754400,34,81.3,34.0,경기,수원시,06_보건의료,간호조무사
895,요양보호사 자격 취득과정,서면삼성실버요양보호사교육원,42,640080,38,54.0,55.0,부산,부산진구,06_보건의료,요양보호사
896,간호조무사 자격증취득과정,논현간호학원,222,2998960,33,70.6,41.0,인천,남동구,06_보건의료,간호조무사
897,간호조무사 자격취득과정,공주간호학원,222,3690160,35,84.9,38.0,충남,공주시,06_보건의료,간호조무사
898,요양보호사 자격 취득과정,경기제일요양보호사교육원,30,600000,40,58.9,54.0,경기,안양시,06_보건의료,요양보호사
899,간호조무사 자격 취득과정,군산성모간호전문학원,224,2998960,36,60.9,30.0,전북,군산시,06_보건의료,간호조무사
900,간호조무사 자격 취득과정,오산간호학원,219,4845220,22,70.7,17.0,경기,오산시,06_보건의료,간호조무사
901,요양보호사 자격 취득 과정,에녹요양보호사교육원,30,540000,40,50.0,55.0,서울,구로구,06_보건의료,요양보호사
902,요양보호사 자격취득과정(NCS과정),호남간호요양보호사교육원,30,641520,22,41.3,53.0,광주,광산구,06_보건의료,요양보호사
903,간호조무사자격증취득과정,논산간호전문학원,223,2985280,28,57.1,34.0,충남,논산시,06_보건의료,간호조무사
904,간호조무사 자격 취득과정,창동간호조무사학원,218,2812000,35,72.7,32.0,서울,도봉구,06_보건의료,간호조무사
905,요양보호사 자격 취득과정,중부요양보호사교육원,30,600000,40,51.9,56.0,경남,양산시,06_보건의료,요양보호사
906,요양보호사 자격 취득과정,민들레요양보호사교육원,35,600000,37,63.2,54.0,충북,청주시,06_보건의료,요양보호사
907,요양보호사 자격증 취득과정,남서울요양보호사교육원,30,500160,35,69.6,57.0,경기,용인시,06_보건의료,요양보호사
908,요양보호사1급 자격 취득과정,서해간호학원부설서해요양보호사교육원,30,650000,40,74.4,59.0,충남,서천군,06_보건의료,요양보호사
909,요양보호사 자격 취득과정,서일간호학원부설요양보호사교육원,33,650000,34,56.6,52.0,충남,서산시,06_보건의료,요양보호사
910,요양보호사 자격 취득과정,당진간호학원부설요양보호사교육원,36,600000,30,68.1,56.0,충남,당진시,06_보건의료,요양보호사
911,요양보호사자격증취득과정,동해요양보호사교육원,37,500160,30,79.5,52.0,강원,동해시,06_보건의료,요양보호사
912,요양보호사자격증취득과정(사회복지사자격증소지자),새희망요양보호사교육원,11,168000,33,55.2,47.0,인천,남동구,06_보건의료,요양보호사
913,요양보호사 양성과정,언약요양보호사교육원,30,510000,40,53.1,61.0,서울,강동구,06_보건의료,요양보호사
914,요양보호사(NCS) 양성과정,한국시니어요양보호사교육원,33,640080,27,57.9,52.0,서울,중랑구,06_보건의료,요양보호사
915,요양보호사 자격 취득과정(A),전주안골간호학원부설요양보호사교육원,32,600000,40,48.6,55.0,전북,전주시,06_보건의료,요양보호사
916,요양보호사 국가자격증 취득 과정,인천이화요양보호사교육원,30,600000,35,90.9,52.0,인천,부평구,06_보건의료,요양보호사
917,요양보호사자격증취득과정,광주사랑요양보호사교육원,33,600000,36,41.0,57.0,광주,서구,06_보건의료,요양보호사
918,간호조무사 자격 취득과정,서부산간호조무학원,218,2660000,40,87.5,37.0,부산,사하구,06_보건의료,간호조무사
919,요양보호사자격취득,김해사랑요양보호사교육원,30,600000,40,49.2,51.0,경남,김해시,06_보건의료,요양보호사
920,요양보호사자격취득과정,홍주요양보호사교육원,33,650000,32,57.3,53.0,충남,홍성군,06_보건의료,요양보호사
921,간호조무사자격 취득과정,충남간호전문학원,222,3655600,30,66.7,31.0,충남,공주시,06_보건의료,간호조무사
922,요양보호사 자격취득과정,수원행복 요양보호사 교육원,34,480000,40,58.7,55.0,경기,수원시,06_보건의료,요양보호사
923,간호조무사 자격 취득과정,한미간호조무사학원,221,2964000,33,84.4,39.0,서울,영등포구,06_보건의료,간호조무사
924,간호조무사 자격 취득과정,보성간호학원,221,2998960,41,82.4,34.0,경북,구미시,06_보건의료,간호조무사
925,간호조무사 자격 취득과정,금정간호학원,217,2903200,35,82.1,38.0,부산,금정구,06_보건의료,간호조무사
926,간호조무사자격취득과정,파티마간호학원,222,2998960,30,65.2,38.0,대구,남구,06_보건의료,간호조무사
927,간호조무사 자격 취득과정,장유간호학원,233,3028960,30,86.0,36.0,경남,김해시,06_보건의료,간호조무사
928,간호조무사 자격취득과정,사랑간호학원,207,3190000,40,73.2,29.0,강원,원주시,06_보건의료,간호조무사
929,간호조무사 자격 취득과정,원주간호학원 하이엔(주),204,3000480,30,87.5,29.0,강원,원주시,06_보건의료,간호조무사
930,간호조무사자격증취득과정A,휴앤아이간호학원(용인수지점),388,3268000,37,79.6,39.0,경기,용인시,06_보건의료,간호조무사
931,간호조무사자격증과정(국비반),엔플러스간호학원(광명점),221,2751200,34,69.2,38.0,경기,광명시,06_보건의료,간호조무사
932,간호조무사 자격 취득과정,사하제일간호학원,213,2774000,30,86.7,35.0,부산,사하구,06_보건의료,간호조무사
933,간호조무사자격취득과정,북부산간호학원,221,2900160,31,65.2,38.0,부산,북구,06_보건의료,간호조무사
934,요양보호사 국가자격증 취득과정,인천일신요양보호사교육원,32,600000,40,62.2,57.0,인천,부평구,06_보건의료,요양보호사
935,요양보호사 자격취득과정,새소망전국요양보호사교육원,35,450000,40,62.9,54.0,경기,남양주시,06_보건의료,요양보호사
936,요양보호사자격취득,새부산요양보호사교육원,36,630000,37,54.1,53.0,부산,사하구,06_보건의료,요양보호사
937,요양보호사 자격증 취득과정,현대요양보호사교육원,35,600000,30,54.3,55.0,울산,남구,06_보건의료,요양보호사
938,"요양보호사 자격증취득과정(주,야간)",아름다운세상만들기요양보호사교육원,30,540000,40,55.8,56.0,서울,강서구,06_보건의료,요양보호사
939,요양보호사 자격취득과정,전국고용요양보호사교육원,30,540000,40,54.9,51.0,서울,동대문구,06_보건의료,요양보호사
940,요양보호사 자격 취득과정,당감요양보호사교육원,35,600000,39,67.1,55.0,부산,부산진구,06_보건의료,요양보호사
941,요양보호사 자격 취득과정,동해간호학원부설요양보호사교육원,37,500160,35,35.1,53.0,강원,동해시,06_보건의료,요양보호사
942,요양보호사자격증 취득과정,한국실버요양보호사교육원,30,468000,30,50.5,54.0,서울,관악구,06_보건의료,요양보호사
943,A+요양보호사자격증취득과정,평생비젼교육센터,33,600000,26,57.1,55.0,부산,기장군,06_보건의료,요양보호사
944,요양보호사 자격 취득과정(비NCS),한세기요양보호사교육원,30,510000,30,55.3,55.0,경기,구리시,06_보건의료,요양보호사
945,요양보호사 양성과정(자격증 취득과정),부천중부요양보호사교육원,30,510000,40,52.4,56.0,경기,부천시,06_보건의료,요양보호사
946,요양보호사국가자격증취득과정,참사랑요양보호사교육원,30,600000,40,63.0,53.0,충북,청주시,06_보건의료,요양보호사
947,간호조무사자격취득및취업과정,구리간호학원,226,2857600,40,83.3,34.0,경기,구리시,06_보건의료,간호조무사
948,요양보호사 자격 취득(오전),금정요양보호사교육원,35,600000,40,48.1,52.0,부산,금정구,06_보건의료,요양보호사
949,요양보호사자격증취득과정,진월요양보호사교육원,30,600000,40,45.7,55.0,광주,남구,06_보건의료,요양보호사
950,간호조무사 자격 취득과정,자은간호학원,214,2660000,30,80.0,37.0,충남,천안시,06_보건의료,간호조무사
951,간호조무사 자격 취득과정(주간반),나누리간호학원,218,2644800,30,71.4,37.0,부산,북구,06_보건의료,간호조무사
952,요양보호사자격취득과정,금빛요양보호사교육원,30,500160,40,46.9,58.0,서울,강서구,06_보건의료,요양보호사
953,요양보호사자격취득과정,백제요양보호사교육원,30,640080,30,42.6,54.0,광주,북구,06_보건의료,요양보호사
954,간호조무사 자격증 취득과정,강릉메디컬간호학원,205,3040000,31,87.5,30.0,강원,강릉시,06_보건의료,간호조무사
955,간호조무사 자격증 취득과정,연세간호학원,222,2998960,32,77.6,38.0,대구,달서구,06_보건의료,간호조무사
956,간호조무사자격취득과정,비손간호학원,224,3120560,30,70.0,39.0,경기,김포시,06_보건의료,간호조무사
957,간호조무사,엔플러스간호학원,204,2950000,31,65.2,34.0,서울,노원구,06_보건의료,간호조무사
958,간호조무사 자격취득 과정,혜성간호학원,221,2812000,31,75.0,35.0,부산,남구,06_보건의료,간호조무사
959,간호조무사자격증 취득반,송내간호학원,222,2888000,30,83.3,32.0,경기,부천시,06_보건의료,간호조무사
960,요양보호사 국가자격증 취득과정,증평중앙요양보호사교육원,38,500160,35,61.9,58.0,충북,증평군,06_보건의료,요양보호사
961,요양보호사자격증취득,드림요양보호사교육원,30,641520,33,45.2,53.0,울산,중구,06_보건의료,요양보호사
962,요양보호사 자격 취득과정,이레요양보호사교육원,36,510000,36,50.2,58.0,서울,은평구,06_보건의료,요양보호사
963,요양보호사자격증취득,새희망요양보호사교육원,35,540000,33,55.2,55.0,인천,남동구,06_보건의료,요양보호사
964,간호조무사 자격 취득 과정,씨엘간호학원,236,3275600,37,75.9,34.0,울산,중구,06_보건의료,간호조무사
965,간호조무사 자격 취득과정,구미간호조무사학원,239,2998960,38,84.1,30.0,경북,구미시,06_보건의료,간호조무사
966,간호조무사 자격 취득과정,명성간호학원,226,2699520,37,73.8,38.0,서울,성북구,06_보건의료,간호조무사
967,간호조무사 자격 취득 과정,씨엘간호학원,235,3275600,37,75.9,33.0,울산,중구,06_보건의료,간호조무사
968,요양보호사 자격증 취득과정,서면삼성실버요양보호사교육원,30,640080,14,54.0,43.0,부산,부산진구,06_보건의료,요양보호사
969,간호조무사 자격증 취득,성산간호조무사학원,213,2743600,30,78.8,29.0,부산,부산진구,06_보건의료,간호조무사
970,요양보호사 자격취득과정,한국실버요양보호사교육원,33,600000,40,45.8,56.0,부산,서구,06_보건의료,요양보호사
971,요양보호사 자격증취득과정,고운요양보호사교육원,30,528000,40,49.4,56.0,서울,동작구,06_보건의료,요양보호사
972,간호조무사 자격증반,옥동탑 간호학원,221,2799840,27,90.9,37.0,경북,안동시,06_보건의료,간호조무사
973,간호조무사 자격 취득과정,익산성모간호전문학원,222,2880400,40,74.5,39.0,전북,익산시,06_보건의료,간호조무사
974,간호조무사 자격 취득과정,경주간호학원,209,2909280,29,80.0,41.0,경북,경주시,06_보건의료,간호조무사
975,요양보호사자격증취득과정,정암요양보호사교육원,30,600000,38,49.2,57.0,부산,부산진구,06_보건의료,요양보호사
976,(일반고 특화) 간호조무사 자격 취득과정 A반,광주간호학원,196,4565220,39,65.5,17.0,광주,동구,06_보건의료,간호조무사
977,요양보호사 국가자격증 양성과정,햇빛요양보호사교육원,30,499920,36,66.3,56.0,서울,도봉구,06_보건의료,요양보호사
978,간호조무사 자격증 취득과정,봉담간호전문학원,212,3500560,30,77.8,36.0,경기,화성시,06_보건의료,간호조무사
979,요양보호사 자격 취득 과정,다원요양보호사교육원,30,540000,37,60.2,57.0,서울,노원구,06_보건의료,요양보호사
980,요양보호사 자격 취득과정,(주)한국요양보호사교육원,33,540000,30,53.5,56.0,서울,마포구,06_보건의료,요양보호사
981,요양보호사 자격 취득과정,대천간호학원부설요양보호사교육원,33,650000,40,58.9,58.0,충남,보령시,06_보건의료,요양보호사
982,[일반고특화]간호조무사자격취득및취업과정,구리간호학원,225,4565220,32,83.3,17.0,경기,구리시,06_보건의료,간호조무사
983,(일반고 특화) 간호조무사 자격증 취득과정,영등포리더스간호학원,203,4677220,37,64.9,18.0,서울,영등포구,06_보건의료,간호조무사
984,(일반고 특화)간호조무사 자격증 취득과정,경기간호학원,220,4845220,30,81.3,17.0,경기,수원시,06_보건의료,간호조무사
985,간호조무사 자격 취득 과정,호평간호학원,215,2880400,30,65.9,37.0,경기,남양주시,06_보건의료,간호조무사
986,요양보호사자격증취득과정,굿모닝요양보호사교육원,30,641520,40,59.0,55.0,울산,남구,06_보건의료,요양보호사
987,(일반고특화)간호조무사 자격취득과정,수원탑간호학원,229,5221220,40,73.9,17.0,경기,수원시,06_보건의료,간호조무사
988,(일반고특화) 간호조무사 자격 취득과정,메타간호학원,231,5221220,50,80.0,17.0,서울,송파구,06_보건의료,간호조무사
989,간호조무사 자격 취득과정,계명간호학원,217,2998960,51,73.1,36.0,대구,달서구,06_보건의료,간호조무사
990,간호조무사자격취득과정,우리간호학원,226,2650880,25,89.2,36.0,경남,거제시,06_보건의료,간호조무사
991,의료서비스종합실무과정,정연화의료서비스아카데미전문학원,30,997740,30,63.6,29.0,부산,부산진구,06_보건의료,의료서비스
992,간호조무사 자격증 취득과정,영통더웰간호학원,220,3360720,30,69.6,39.0,경기,수원시,06_보건의료,간호조무사
993,간호조무사자격증취득과정,해운대간호학원,206,2909280,34,59.1,37.0,부산,해운대구,06_보건의료,간호조무사
994,간호조무사자격취득과정,신포항간호학원,204,3179840,30,85.0,31.0,경북,포항시,06_보건의료,간호조무사
995,간호조무사 자격증 취득과정,이수메트로간호종합학원,220,2954880,30,73.8,36.0,서울,동작구,06_보건의료,간호조무사
996,간호조무사 자격증 취득과정,뉴미즈간호학원,193,2964000,31,63.9,31.0,충북,청주시,06_보건의료,간호조무사
997,간호조무사 자격 취득 과정,백제간호전문학원(운암점),237,2888000,31,65.0,37.0,광주,북구,06_보건의료,간호조무사
998,간호조무사 자격증 취득과정,대림간호학원,217,2994400,30,84.3,33.0,서울,관악구,06_보건의료,간호조무사
999,간호조무사 자격 취득과정,화성예지간호학원,217,3344000,30,77.1,34.0,경기,화성시,06_보건의료,간호조무사
1000,간호조무사자격증취득과정,능동동탄간호학원,204,3502080,30,69.2,40.0,경기,화성시,06_보건의료,간호조무사
1001,요양보호사 자격취득과정_사회복지사자격증반,홍주요양보호사교육원,10,250000,32,57.3,42.0,충남,홍성군,06_보건의료,요양보호사
1002,"요양보호사 자격 취득과정 (주간, 야간)",다사랑요양보호사교육원,30,641520,37,53.3,54.0,울산,남구,06_보건의료,요양보호사
1003,요양보호사 자격 취득과정,참좋은요양보호사교육원,30,600000,40,45.7,57.0,부산,남구,06_보건의료,요양보호사
1004,간호조무사자격취득,원주간호학원,357,3000480,30,65.2,31.0,강원,원주시,06_보건의료,간호조무사
1005,NCS 국가자격 요양보호사 취득과정,남동요양보호사교육원,30,600000,36,51.5,57.0,인천,남동구,06_보건의료,요양보호사
1006,요양보호사자격증취득과정,새빛요양보호사교육원,31,600000,31,57.6,55.0,서울,송파구,06_보건의료,요양보호사
1007,간호조무사 자격 취득과정,석계간호조무사학원,204,2964000,30,73.3,39.0,서울,성북구,06_보건의료,간호조무사
1008,요양보호사 양성과정(사회복지사자격취득자),부천중부요양보호사교육원,12,200000,40,52.4,44.0,경기,부천시,06_보건의료,요양보호사
1009,요양보호사 국자자격 취득,케어대한요양보호사교육원,33,600000,40,51.4,54.0,인천,남동구,06_보건의료,요양보호사
1010,간호조무사자격취득과정,이레간호학원,191,2477600,30,78.6,44.0,대전,동구,06_보건의료,간호조무사
1011,요양보호사 자격취득과정 NCS-20,경인요양보호사교육원,31,640080,40,56.2,57.0,경기,부천시,06_보건의료,요양보호사
1012,간호조무사 자격 취득과정,마두간호학원,221,5221220,30,76.9,17.0,경기,고양시,06_보건의료,간호조무사
1013,간호조무사 자격증 취득과정,서인천간호학원,223,2998960,45,80.8,40.0,인천,서구,06_보건의료,간호조무사
1014,요양보호사 국가자격증 취득과정(일반반),희망요양보호사교육원,30,550080,30,48.0,56.0,서울,은평구,06_보건의료,요양보호사
1015,간호조무사 자격 취득과정,보아스메디서비스교육학원,212,2758800,35,80.4,34.0,대전,서구,06_보건의료,간호조무사
1016,요양보호사 국가자격증 취득과정,글로벌간호학원부설요양보호사교육원,30,641520,34,52.7,55.0,울산,남구,06_보건의료,요양보호사
1017,요양보호사 양성과정,연수요양보호사교육원,30,600000,40,50.0,54.0,인천,연수구,06_보건의료,요양보호사
1018,간호조무사 자격 취득과정,우리간호학원,223,2998960,32,65.3,30.0,대구,중구,06_보건의료,간호조무사
