,Unnamed: 0,과정명,학원명,기간,훈련비,정원,취업률,연령대,NCS분야,과정
1483,2236,[디지털디자인]스마트UX&UI앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,,08_문화 예술 디자인 방송,디자인
1484,2237,업무에 통하는 일러스트+포토샵 CS6,사단법인 한국에듀테크산업협회,28,121770,500,33.3,,08_문화 예술 디자인 방송,포토샵
1485,2238,[탑강] UX디자인 7가지 비밀,한국이러닝협회,40,149770,500,25.0,,08_문화 예술 디자인 방송,디자인
1486,2240,웹디자인(웹퍼블리셔)프론트앤드실무자양성_C,더조은컴퓨터아카데미,95,4270440,20,61.2,,08_문화 예술 디자인 방송,디자인
1487,2241,"스튜디오 및 쇼핑몰사진촬영, 사진기능사취득과정",서울사진미디어컴퓨터학원,78,2083840,18,43.4,,08_문화 예술 디자인 방송,문화&예술
1488,2242,"시각디자인-그래픽디자이너(포토샵, 일러스트레이터) 양성과정",그린컴퓨터아트학원,55,921510,20,47.4,,08_문화 예술 디자인 방송,디자인
1489,2243,미래의 예측! 빅데이터 활용과 한 눈에 보는 인포그래픽,사단법인 한국에듀테크산업협회,28,62370,500,33.3,,08_문화 예술 디자인 방송,인포그래픽
1490,2245,멀티미디어 콘텐츠를 활용한 가상.증강현실(AR.VR),부산산업직업전문학교,102,5084490,20,54.5,24.0,08_문화 예술 디자인 방송,콘텐츠
1491,2246,[게임콘텐츠제작] 3D게임 그래픽 제작자 양성과정,(주)지지스쿨,110,4081300,30,37.8,,08_문화 예술 디자인 방송,게임
1492,2248,언리얼엔진게임개발자양성(게임기획&프로그래밍) B,재단법인 국제인재능력개발원,109,5420970,28,49.2,,08_문화 예술 디자인 방송,게임
1493,2249,"디지털디자인(웹디자인,웹디자이너) 양성과정-B",그린컴퓨터아카데미 신촌,105,4270440,20,84.0,,08_문화 예술 디자인 방송,디자인
1494,2250,"실내건축설계디자인[캐드(CAD),맥스(MAX)] 양성과정 (N.03)",강남 그린컴퓨터아카데미,101,4523290,20,66.0,,08_문화 예술 디자인 방송,디자인
1495,2252,[디지털디자인]UI/UX 반응형 웹디자인&웹퍼블리셔 실무전문과정-B,그린컴퓨터아트학원,95,4270440,20,76.9,,08_문화 예술 디자인 방송,디자인
1496,2256,디지털디자인(반응형웹디자인)실무,그린컴퓨터아카데미,58,1629510,20,53.8,,08_문화 예술 디자인 방송,디자인
1497,2257,"유튜브(YouTube)디지털 영상편집(모션그래픽,프리미어,에펙)양성과정",그린컴퓨터아카데미 부산,58,1629510,20,54.5,,08_문화 예술 디자인 방송,영상
1498,2259,[디지털디자인]모바일 UI/UX 반응형 웹디자인(웹퍼블리셔) A,이젠컴퓨터아트학원,88,3933300,20,73.8,,08_문화 예술 디자인 방송,디자인
1499,2260,스마트UI/UX웹디자인(웹퍼블리셔)취업과정 E-3,그린컴퓨터아카데미 부산,95,4270440,20,63.4,,08_문화 예술 디자인 방송,디자인
1500,2261,"광고영상편집&모션그래픽(포토,일러,인디,프리미어,에펙,C4D)",윤성회계캐드컴퓨터학원,44,1236180,10,40.5,,08_문화 예술 디자인 방송,영상
1501,2263,"포트폴리오를 위한 시각디자인(포토샵,일러스트,인디자인)",(주)한양능력개발원,45,1011420,20,38.2,,08_문화 예술 디자인 방송,디자인
1502,2264,"영상편집&모션그래픽제작(프리미어,에펙)",더조은아이티아카데미학원,38,1067610,20,32.9,,08_문화 예술 디자인 방송,영상
1503,2265,"광고콘텐츠영상제작(프리미어,애펙)+유튜브크리에이터",레브아트컴퓨터학원,60,1869300,20,36.4,21.0,08_문화 예술 디자인 방송,영상
1504,2266,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작)구직자과정 A,그린컴퓨터디자인학원,99,5171730,20,31.4,,08_문화 예술 디자인 방송,웹
1505,2267,"(과정평가형 자격)실내건축산업기사 취득과정 B [인테리어캐드,3dsMAX활용]",그린컴퓨터아카데미 부산,100,4832000,20,63.4,,08_문화 예술 디자인 방송,캐드
1506,2269,디지털디자인&웹퍼블리셔 양성과정,은곡직업전문학교,106,4158060,20,81.8,,08_문화 예술 디자인 방송,디자인
1507,2270,"모션그래픽 방송콘텐츠(영상제작,편집,CG) 제작 과정",굿잡아카데미컴퓨터아트학원,76,2367780,20,80.0,,08_문화 예술 디자인 방송,영상
1508,2271,"[디지털디자인]웹디자인 & 웹퍼블리셔(jquery, vue.js)",이젠IT컴퓨터아카데미,66,3298030,20,70.0,,08_문화 예술 디자인 방송,디자인
1509,2272,(디지털디자인) UI/UX 웹디자인&웹퍼블리셔(Adobe XD),하이미디어컴퓨터학원,95,4270440,22,71.4,,08_문화 예술 디자인 방송,디자인
1510,2273,웹디자인기능사(웹퍼블리셔)B [2020년 의정부],그린컴퓨터아카데미,86,3303440,20,78.8,,08_문화 예술 디자인 방송,디자인
1511,2275,"영상편집(프리미어,에프터이펙트) 전문가 양성",인천 그린컴퓨터아카데미,37,1629510,20,45.5,,08_문화 예술 디자인 방송,영상
1512,2276,[웹디자인] 포토샵&일러스트 GTQ1급 자격증 취득과정,이젠IT컴퓨터아카데미,30,674280,12,52.5,,08_문화 예술 디자인 방송,디자인
1513,2277,디자인편집과영상편집&유튜브영상제작,배움회계캐드컴퓨터학원,48,1067610,10,43.6,,08_문화 예술 디자인 방송,디자인
1514,2278,"포토샵&일러스트(기초부터실무)및 GTQ 취득과정(포토샵1급,일러스트1급)",신영진컴퓨터학원,54,899040,10,49.0,,08_문화 예술 디자인 방송,포토샵
1515,2279,(과정평가형) 웹디자인 기능사 자격증 취득과정,인천직업능력교육원,71,2931800,30,70.4,,08_문화 예술 디자인 방송,디자인
1516,2281,"게임 캐릭터 디자이너 양성 과정(2D그래픽, 원화)",SBS아카데미게임학원 신촌,100,1869300,13,53.1,,08_문화 예술 디자인 방송,디자이너
1517,2283,게임 3D그래픽 디자이너 양성과정,서울게임학원,120,2243160,20,58.9,,08_문화 예술 디자인 방송,디자이너
1518,2284,3D프린터활용 캐릭터목업제작 양성,비에이치쓰리디(BH3D)조형학원,61,2600000,20,48.3,,08_문화 예술 디자인 방송,3D프린터
1519,2288,(제품디자인) 3D 디자인설계 전문가 양성(CAD/인벤터/포토샵/일러/3D프린터),라인아트그래픽디자인학원,100,3371400,12,57.1,,08_문화 예술 디자인 방송,디자인
1520,2289,[플립드러닝] 멀티미디어콘텐츠제작(영상편집&웹제작)구직자과정,그린컴퓨터아카데미,112,5171730,20,70.6,,08_문화 예술 디자인 방송,웹
1521,2291,4차산업기반 3D프린터 운용 및 설계제작,아성직업전문학교,86,3371400,22,81.0,32.0,08_문화 예술 디자인 방송,3D프린터
1522,2292,"환경디자인(캐드,맥스,실내건축,스케치업)",이젠컴퓨터아트학원,75,3371400,20,73.8,,08_문화 예술 디자인 방송,디자인
1523,2293,(게임콘텐츠제작)게임프로그래머양성,부산예일직업전문학교,99,4922490,30,43.7,,08_문화 예술 디자인 방송,게임
1524,2294,(디지털디자인) 스마트기기 웹디자인(웹퍼블리셔) 양성과정,그린컴퓨터아트학원 안양,95,4270440,30,63.4,,08_문화 예술 디자인 방송,디자인
1525,2296,"(시각디자인-GTQ취득)(포토샵1급,일러스트1급)그래픽디자인",신영진컴퓨터학원,27,455130,10,49.0,,08_문화 예술 디자인 방송,디자인
1526,2297,"만화콘텐츠(홍보웹툰,캐릭터) 제작 실무자 양성과정",서울IT직업전문학교,78,2430090,20,27.3,,08_문화 예술 디자인 방송,웹
1527,2299,"3D모델링 및 3D프린팅을 활용한 제품디자인(캐드,MAX,3D프린팅)",(주)울산KH정보교육원,88,3933300,30,60.5,,08_문화 예술 디자인 방송,디자인
1528,2300,"실내환경디자인(캐드,맥스,스케치업BIM)실무자 양성 A_스마트",더조은컴퓨터아카데미,79,3866570,20,61.2,,08_문화 예술 디자인 방송,디자인
1529,2301,"[플립드러닝] 멀티미디어콘텐츠제작 영상편집(프리미어,에펙,시네마4D)",그린컴퓨터아카데미,93,5171730,20,69.0,,08_문화 예술 디자인 방송,영상
1530,2306,"시각디자인(일러스트,포토샵,인디자인,디지털매체광고)",그린컴퓨터아카데미,85,3820920,20,78.8,,08_문화 예술 디자인 방송,디자인
1531,2307,웹디자인(웹퍼블리셔)프론트앤드실무자양성,더조은컴퓨터학원,90,4045680,25,70.6,,08_문화 예술 디자인 방송,디자인
1532,2308,게임 엔진 및 플랫픔 응용 프로그래머 양성과정,서울게임아카데미부산학원,120,2243160,11,56.9,,08_문화 예술 디자인 방송,게임
1533,2309,공공(유니버설) 환경디자인 실무자 양성과정,국제직업전문학교,136,4551390,30,69.4,,08_문화 예술 디자인 방송,디자인
1534,2310,"[멀티미디어]광고영상콘텐츠(프리미어,에펙,영상편집)",이젠아카데미평생교육원,105,5234040,25,85.0,,08_문화 예술 디자인 방송,영상
1535,2311,디지털 반응형 웹디자인,연희직업전문학교,93,4158060,20,72.5,,08_문화 예술 디자인 방송,디자인
1536,2312,[디지털디자인]UI&UX앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,,08_문화 예술 디자인 방송,디자인
1537,2318,(디지털디자인)웹디자인 & 웹퍼블리셔,인천 그린컴퓨터아카데미,95,4270440,20,72.7,,08_문화 예술 디자인 방송,디자인
1538,2319,스마트기기UIUX앱&웹디자인,더조은컴퓨터학원,95,4270440,20,66.2,,08_문화 예술 디자인 방송,디자인
1539,2320,그래픽디자인과영상편집모션그래픽(프리미어/에펙),배움회계캐드컴퓨터학원,55,1236180,15,43.6,,08_문화 예술 디자인 방송,디자인
1540,2321,"포트폴리오를 위한 시각디자인(포토샵,일러스트,인디자인)",(주)한양능력개발원,45,1011420,20,38.2,,08_문화 예술 디자인 방송,디자인
1541,2322,[플립드러닝] 시각디자인(옥외광고) 양성과정 B,그린컴퓨터아트학원,93,3820920,20,51.3,,08_문화 예술 디자인 방송,디자인
1542,2325,게임 기획 전문가 양성과정,서울게임학원,120,2243160,20,58.9,,08_문화 예술 디자인 방송,게임
1543,2326,"스마트콘텐츠 디자인&영상편집(프리미어,애펙)",더조은컴퓨터아트학원,50,1246200,20,37.8,,08_문화 예술 디자인 방송,디자인
1544,2329,시각편집(포토샵+일러스트+인디자인)GTQ그래픽기술자격증 취득과정,노원 그린컴퓨터아카데미,32,899040,20,53.8,,08_문화 예술 디자인 방송,디자인
1545,2330,"(게임콘텐츠제작)게임그래픽 디자이너 양성과정 (2D원화,UI,3D)",(주)누리마루학원,152,4735560,27,42.3,,08_문화 예술 디자인 방송,디자이너
1546,2333,[디지털디자인] 스마트UX/UI 웹디자인&웹퍼블리셔,그린컴퓨터아카데미,88,3933300,20,78.8,,08_문화 예술 디자인 방송,디자인
1547,2334,"유튜브(Youtube)영상편집(프리미어, 에펙)양성과정",그린컴퓨터아카데미 신촌,47,781040,20,53.7,,08_문화 예술 디자인 방송,영상
